Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
50409,6,01/03/2018 09:45:17,20,1,1,31,0,31,31,31,0,0,0,0,0,1550000,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,0,31,20.66666667,17.89785834,320.3333333,0,0,0,0,1,1,0,0,1,31,31,0,0,0,0,0,0,0,1,31,1,0,123,0,0,20,0,0,0,0,0,0,0,0,Reconnaissance
443,6,01/03/2018 08:48:36,116895309,67,92,6896,105482,631,0,102.9253731,211.8793477,1460,0,1146.543478,554.9809107,961.3559429,1.360191451,739843.7278,2551025.178,10000000,0,117000000,1770657.394,3737037.223,10000000,11,117000000,1284212.297,3276921.245,10000000,0,0,0,0,0,1352,1984,0.573162435,0.787029016,0,1460,702.3625,680.8737218,463589.025,0,0,1,1,0,0,0,1,1,706.7798742,102.9253731,1146.543478,0,0,0,0,0,0,67,6896,92,105482,8192,1376,25,20,609785.5455,1916147.624,6387188,31907,10000000,1376.437563,10000000,10000000,C2
53,17,01/03/2018 09:06:18,423,1,1,42,58,42,42,42,0,58,58,58,0,236406.6194,4728.132388,423,0,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2364.066194,2364.066194,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:51:28,315,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,244444.4444,9523.809524,157.5,198.6970055,298,17,315,157.5,198.6970055,298,17,0,0,0,0,0,1,0,0,0,60,0,9523.809524,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,MitM
53,17,01/03/2018 05:06:00,246367,2,2,74,268,37,37,37,0,134,134,134,0,1388.172929,16.23594069,82122.33333,109872.6424,206933,1,39433,39433,0,39433,39433,1,1,0,1,1,0,0,0,0,16,16,8.117970345,8.117970345,37,134,75.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,94.75,37,134,0,0,0,0,0,0,2,74,2,268,-1,-1,1,8,0,0,0,0,0,0,0,0,Evasion
3389,6,01/03/2018 10:27:26,9089984,8,11,1148,1581,677,0,143.5,228.1296624,1173,0,143.7272727,352.1017157,300.2205504,2.0902127,504999.1111,1159560.484,4461463,45,9089984,1298569.143,1701187.821,4558818,50,9026378,902637.8,1465693.537,4461463,89057,0,0,0,0,168,228,0.880089558,1.210123142,0,1173,136.45,292.3279476,85455.62895,0,0,0,1,0,0,0,0,1,143.6315789,143.5,143.7272727,0,0,0,0,0,0,8,1148,11,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,C2
53,17,01/03/2018 04:33:43,43131,1,1,29,45,29,29,29,0,45,45,45,0,1715.703322,46.37036007,43131,0,43131,43131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23.18518003,23.18518003,29,45,34.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,51.5,29,45,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
3389,6,01/03/2018 11:05:29,18549264,8,8,1148,1581,677,0,143.5,228.1296624,1173,0,197.625,406.121705,147.1217402,0.862567916,1236617.6,4319582.853,16800000,2,18500000,2649894.857,6388086.318,17100000,2,18500000,2638288.286,6264595.084,16800000,80721,0,0,0,0,168,168,0.431283958,0.431283958,0,1173,160.5294118,312.044091,97371.51471,0,0,0,1,0,0,0,0,1,170.5625,143.5,197.625,0,0,0,0,0,0,8,1148,8,1581,8192,62852,5,20,284016,0,284016,284016,16800000,0,16800000,16800000,C2
53,17,01/03/2018 08:26:21,1266,1,1,30,90,30,30,30,0,90,90,90,0,94786.72986,1579.778831,1266,0,1266,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,789.8894155,789.8894155,30,90,50,34.64101615,1200,0,0,0,0,0,0,0,0,1,75,30,90,0,0,0,0,0,0,1,30,1,90,-1,-1,0,8,0,0,0,0,0,0,0,0,TLS Anomalies
51769,6,01/03/2018 02:26:41,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,216,258,0,20,0,0,0,0,0,0,0,0,Buffer Overflow
51578,6,01/03/2018 12:27:31,210,2,0,0,0,0,0,0,0,0,0,0,0,0,9523.809524,210,0,210,210,210,210,0,210,210,0,0,0,0,0,0,0,0,0,40,0,9523.809524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0,0,0,0,0,0,0,0,Ransomware
53,17,01/03/2018 04:15:35,1097,1,1,35,99,35,35,35,0,99,99,99,0,122151.3218,1823.154057,1097,0,1097,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,911.5770283,911.5770283,35,99,56.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,84.5,35,99,0,0,0,0,0,0,1,35,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
445,6,01/03/2018 10:07:52,152842,3,1,0,0,0,0,0,0,0,0,0,0,0,26.17081692,50947.33333,85501.85477,149660,34,152842,76421,103623.6704,149694,3148,0,0,0,0,0,0,0,0,0,72,32,19.62811269,6.542704231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Evasion
53,17,01/03/2018 09:42:35,14077,1,1,33,86,33,33,33,0,86,86,86,0,8453.505719,142.0757264,14077,0,14077,14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,71.03786318,71.03786318,33,86,50.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,76,33,86,0,0,0,0,0,0,1,33,1,86,-1,-1,0,8,0,0,0,0,0,0,0,0,Application-layer
80,6,01/03/2018 05:18:24,119083693,17,16,597,768,293,0,35.11764706,97.06433585,384,0,48,131.1609698,11.46252661,0.277116028,3721365.406,4863607.852,10000000,18,119000000,7441689.25,4424834.114,10000000,187,119000000,7937800.867,4118866.796,10000000,307,0,0,0,0,352,464,0.142756742,0.134359286,0,384,40.14705882,111.7112437,12479.40196,0,0,1,1,0,0,0,1,0,41.36363636,35.11764706,48,0,0,0,0,0,0,17,597,16,768,8192,980,13,20,27461.16667,25273.15065,85658,16377,9894791.167,376122.2463,10000000,8702816,Credential Attacks
443,6,01/03/2018 01:17:03,117810393,15,16,1112,3939,462,0,74.13333333,125.4687592,1430,0,246.1875,407.9719302,42.87397632,0.263134679,3927013.1,14800000,58700000,1,118000000,8415028.071,21200000,58900000,30,118000000,7838437,20600000,58800000,1,0,0,0,0,312,332,0.127323232,0.135811447,0,1430,157.84375,309.6256959,95868.07157,0,0,1,1,0,0,0,1,1,162.9354839,74.13333333,246.1875,0,0,0,0,0,0,15,1112,16,3939,8192,180,8,20,454305,421958.9006,752675,155935,58300000,539890.8767,58700000,58000000,Benign
443,6,01/03/2018 09:02:03,117068461,16,16,1012,4744,376,0,63.25,103.6780272,1430,0,296.5,496.1689228,49.1678113,0.27334433,3776401.968,14600000,58700000,0,117000000,7804564.067,20500000,58700000,37,117000000,7799374.4,20600000,58800000,0,0,0,0,0,332,332,0.136672165,0.136672165,0,1430,174.4242424,367.4494039,135019.0644,0,0,1,1,0,0,0,1,1,179.875,63.25,296.5,0,0,0,0,0,0,16,1012,16,4744,8192,180,8,20,117913,56779.26032,158062,77764,58400000,525194.3693,58700000,58000000,Volumetric Flooding
53,17,01/03/2018 09:02:02,294,1,1,32,128,32,32,32,0,128,128,128,0,544217.6871,6802.721088,294,0,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3401.360544,3401.360544,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
53,17,01/03/2018 08:44:17,357,1,1,43,59,43,43,43,0,59,59,59,0,285714.2857,5602.240896,357,0,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2801.120448,2801.120448,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,C2
443,6,01/03/2018 10:13:53,411,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,187347.9319,7299.270073,205.5,263.7508294,392,19,411,205.5,263.7508294,392,19,0,0,0,0,0,1,0,0,0,60,0,7299.270073,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Tunneling
443,6,01/03/2018 11:52:48,110145734,49,76,2905,82807,585,0,59.28571429,159.7808395,1460,0,1089.565789,601.5736771,778.1690392,1.134860112,888272.0484,2814083.539,10200000,0,110000000,2294265.104,4185807.674,10200000,13,110000000,1468330.813,3522840.415,10200000,0,0,0,0,0,1004,1652,0.444865164,0.689994948,0,1460,680.2539683,695.4550963,483657.791,0,0,1,1,0,0,0,1,1,685.696,59.28571429,1089.565789,0,0,0,0,0,0,49,2905,76,82807,8192,1120,17,20,184770.5455,477259.9353,1613755,20932,9826568.091,945301.9989,10200000,6987874,Reconnaissance
445,6,01/03/2018 03:21:31,80946,3,1,0,0,0,0,0,0,0,0,0,0,0,49.41565982,26982,46606.02786,80798,53,80946,40473,57162.51219,80893,53,0,0,0,0,0,0,0,0,0,72,32,37.06174487,12.35391496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Slowloris
80,6,01/03/2018 09:43:04,118657660,22,18,3654,1748,933,0,166.0909091,359.3731194,696,0,97.11111111,218.636655,45.52592728,0.337104238,3042504.103,4508055.956,10100000,24,119000000,5650364.762,4845638.227,10100000,31895,114000000,6727385.588,4709705.748,10100000,776,0,0,0,0,452,504,0.185407331,0.151696907,0,933,131.7560976,299.5690054,89741.58902,0,0,1,1,0,0,0,1,0,135.05,166.0909091,97.11111111,0,0,0,0,0,0,22,3654,18,1748,8192,1146,15,20,342955.3636,1031230.076,3452231,31894,10100000,27207.65564,10100000,9999508,TLS Anomalies
53,17,01/03/2018 02:23:49,12477,1,1,61,143,61,61,61,0,143,143,143,0,16350.08415,160.2949427,12477,0,12477,12477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,80.14747135,80.14747135,61,143,88.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,132.5,61,143,0,0,0,0,0,0,1,61,1,143,-1,-1,0,8,0,0,0,0,0,0,0,0,Credential Attacks
0,0,01/03/2018 09:46:15,9570401,7,0,0,0,0,0,0,0,0,0,0,0,0,0.731421808,1595066.833,2356749.028,6001102,298,9570401,1595066.833,2356749.028,6001102,298,0,0,0,0,0,0,0,0,0,0,0,0.731421808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,0,0,3070564,0,3070564,3070564,6001102,0,6001102,6001102,Slowloris
53,17,01/03/2018 02:28:21,11218,1,1,38,54,38,38,38,0,54,54,54,0,8201.105366,178.2848993,11218,0,11218,11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,89.14244963,89.14244963,38,54,43.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,65,38,54,0,0,0,0,0,0,1,38,1,54,-1,-1,0,8,0,0,0,0,0,0,0,0,Reconnaissance
443,6,01/03/2018 08:48:39,115725492,22,22,791,9038,427,0,35.95454545,99.79811873,1460,0,410.8181818,624.160971,84.93374995,0.380210092,2691290.512,4419027.53,10000000,1,116000000,5510737.714,4980066.101,10000000,25,110000000,5248073.667,5124173.141,10000000,1,0,0,0,0,452,584,0.190105046,0.190105046,0,1460,218.4222222,476.3691029,226927.5222,0,0,1,1,0,0,0,1,1,223.3863636,35.95454545,410.8181818,0,0,0,0,0,0,22,791,22,9038,8192,123,15,20,12874.08333,9560.438773,43232,9976,9630914.833,1299055.802,10000000,5505864,Slowloris
3389,6,01/03/2018 03:52:02,4613872,10,7,1148,1581,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,591.4771801,3.68454088,288367,456891.2985,1694549,68,4613872,512652.4444,579514.9391,1694549,273,4380439,730073.1667,768794.5669,2198027,235094,0,0,0,0,212,152,2.167376988,1.517163892,0,1173,151.6111111,305.0826578,93075.4281,0,0,0,1,0,0,0,0,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Application-layer
443,6,01/03/2018 02:23:51,92604840,24,20,2761,5276,761,0,115.0416667,235.4738939,1460,0,263.8,458.3884356,86.78812036,0.475137153,2153600.93,4087891.402,10000000,7,92600000,4026297.391,4910794.033,10000000,302,92600000,4873327.105,5023108.304,10000000,15,0,0,0,0,492,520,0.25916572,0.215971433,0,1460,178.6,354.8883563,125945.7455,0,0,1,1,0,0,0,1,0,182.6590909,115.0416667,263.8,0,0,0,0,0,0,24,2761,20,5276,8192,130,15,20,213629,601812.7363,1818436,11486,9996706.667,22836.98269,10000000,9935981,Buffer Overflow
49965,6,01/03/2018 08:50:36,207,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,149758.4541,19323.6715,69,97.0772888,181,9,207,103.5,109.6015511,181,26,0,0,0,0,0,0,0,0,0,60,20,14492.75362,4830.917874,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1455,0,1,20,0,0,0,0,0,0,0,0,ARP Poisoning
443,6,01/03/2018 08:33:44,112805950,20,20,7105,1219,1419,0,355.25,630.1112579,245,0,60.95,108.3121585,73.79043393,0.354591225,2892460.256,4194201.702,10200000,595,113000000,5936526.105,4259997.957,10200000,108126,113000000,5936529.737,4375642.27,10200000,595,0,0,0,0,400,520,0.177295613,0.177295613,0,1419,203.0487805,465.6885199,216865.7976,0,0,0,0,1,0,0,0,1,208.125,355.25,60.95,0,0,0,0,0,0,20,7105,20,1219,254,591,14,20,2536473,2396905.058,4703010,11850,9996193.222,135846.1965,10200000,9796637,Tunneling
60179,6,01/03/2018 12:13:08,58,2,0,0,0,0,0,0,0,0,0,0,0,0,34482.75862,58,0,58,58,58,58,0,58,58,0,0,0,0,0,0,0,0,0,40,0,34482.75862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Ransomware
443,6,01/03/2018 11:28:31,5482704,8,7,918,3942,601,0,114.75,209.8358202,1460,0,563.1428571,697.1710523,886.4239251,2.735876312,391621.7143,1274556.963,4808755,0,673949,96278.42857,119066.5603,295494,180,5471090,911848.3333,2009967.846,4999454,0,0,0,0,0,172,152,1.459134033,1.276742279,0,1460,303.75,521.1223145,271568.4667,0,0,1,1,0,0,0,1,0,324,114.75,563.1428571,0,0,0,0,0,0,8,918,7,3942,8192,62,3,20,0,0,0,0,0,0,0,0,Reconnaissance
53,17,01/03/2018 11:21:12,634,1,1,24,99,24,24,24,0,99,99,99,0,194006.3091,3154.574132,634,0,634,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1577.287066,1577.287066,24,99,49,43.30127019,1875,0,0,0,0,0,0,0,0,1,73.5,24,99,0,0,0,0,0,0,1,24,1,99,-1,-1,0,8,0,0,0,0,0,0,0,0,Evasion
53,17,01/03/2018 03:29:12,992,1,1,32,128,32,32,32,0,128,128,128,0,161290.3226,2016.129032,992,0,992,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1008.064516,1008.064516,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Buffer Overflow
52148,6,01/03/2018 03:14:32,29,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,1068965.517,137931.0345,9.666666667,15.0443788,27,0,2,1,1.414213562,2,0,0,0,0,0,0,0,0,0,0,60,20,103448.2759,34482.75862,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1494,0,1,20,0,0,0,0,0,0,0,0,ARP Poisoning
135,6,01/03/2018 10:52:11,5986308,3,2,32,0,32,0,10.66666667,18.47520861,0,0,0,0,5.345531837,0.83523935,1496577,2968659.342,5949491,40,5986172,2993086,4180988.047,5949491,36681,5986268,5986268,0,5986268,5986268,0,0,0,0,72,52,0.50114361,0.33409574,0,32,5.333333333,13.06394529,170.6666667,0,0,1,1,0,0,0,1,0,6.4,10.66666667,0,0,0,0,0,0,0,3,32,2,0,8192,280,1,20,36681,0,36681,36681,5949491,0,5949491,5949491,MQTT Exploits
50784,6,01/03/2018 10:25:34,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,56940,62879,0,20,0,0,0,0,0,0,0,0,MQTT Exploits
50904,6,01/03/2018 10:20:08,116,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,267241.3793,34482.75862,38.66666667,47.25815626,92,2,116,58,79.19595949,114,2,0,0,0,0,0,0,0,0,0,60,20,25862.06897,8620.689655,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,155,0,1,20,0,0,0,0,0,0,0,0,ARP Poisoning
443,6,01/03/2018 03:07:51,95562180,14,45,1591,47134,987,0,113.6428571,260.2710443,1430,0,1047.422222,602.4606547,509.8774431,0.617399059,1647623.793,8918142.937,58000000,0,95500000,7347957.769,18300000,58100000,273,95500000,2170959.659,10200000,58100000,0,0,0,0,0,292,912,0.146501472,0.470897587,0,1430,812.0833333,674.374369,454780.7895,0,0,1,1,0,0,0,1,3,825.8474576,113.6428571,1047.422222,0,0,0,0,0,0,14,1591,45,47134,8192,184,7,20,348658.5,201322.493,491015,206302,47200000,15300000,58000000,36400000,Benign
443,6,01/03/2018 08:40:58,5448633,6,4,599,152,517,0,99.83333333,205.4511296,152,0,38,76,137.8327371,1.835322731,605403.6667,1777427.511,5344914,6,5448633,1089726.6,2412304.867,5404946,13,82933,27644.33333,30285.92287,60332,536,0,0,0,0,132,92,1.101193639,0.734129093,0,517,68.27272727,155.7825991,24268.21818,0,0,1,1,0,0,0,1,0,75.1,99.83333333,38,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,103706,0,103706,103706,5344914,0,5344914,5344914,Evasion
53,17,01/03/2018 02:28:20,410,1,1,41,57,41,41,41,0,57,57,57,0,239024.3902,4878.04878,410,0,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2439.02439,2439.02439,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41,57,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 04:49:07,1590,1,1,38,86,38,38,38,0,86,86,86,0,77987.42138,1257.861635,1590,0,1590,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,628.9308176,628.9308176,38,86,54,27.71281292,768,0,0,0,0,0,0,0,0,1,81,38,86,0,0,0,0,0,0,1,38,1,86,-1,-1,0,8,0,0,0,0,0,0,0,0,MQTT Exploits
53,17,01/03/2018 09:42:31,1494,1,1,44,198,44,44,44,0,198,198,198,0,161981.2584,1338.688086,1494,0,1494,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,669.3440428,669.3440428,44,198,95.33333333,88.91194146,7905.333333,0,0,0,0,0,0,0,0,1,143,44,198,0,0,0,0,0,0,1,44,1,198,-1,-1,0,8,0,0,0,0,0,0,0,0,Application-layer
3389,6,01/03/2018 04:01:30,1396753,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1942.362035,10.73919297,99768.07143,251964.2997,968847,47,1396753,199536.1429,385297.8271,1071565,47,1333670,222278.3333,366048.0138,968847,63095,0,0,0,0,168,148,5.727569585,5.011623387,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Credential Attacks
445,6,01/03/2018 02:45:15,13281945,6,4,212,174,106,0,35.33333333,54.73816463,174,0,43.5,87,29.06200861,0.752901778,1475771.667,4351682.856,13100000,11,13300000,2656389,5849108.83,13100000,419,13200000,4400616,7516829.261,13100000,23,0,0,0,0,132,104,0.451741067,0.301160711,0,174,35.09090909,62.61222651,3920.290909,0,0,1,1,0,0,0,1,0,38.6,35.33333333,43.5,0,0,0,0,0,0,6,212,4,174,8192,2240,2,20,121864,0,121864,121864,13100000,0,13100000,13100000,DNS Abuse
443,6,01/03/2018 11:24:32,60784291,12,11,992,504,704,0,82.66666667,206.714706,328,0,45.81818182,103.1880014,24.6116221,0.378387238,2762922.318,4597123.263,10200000,18,60800000,5525844.636,5264615.9,10200000,115,60800000,6077254.4,5225752.172,10200000,86,0,0,0,0,252,292,0.197419429,0.18096781,0,704,62.33333333,159.9409311,25581.10145,0,0,1,1,0,0,0,1,0,65.04347826,82.66666667,45.81818182,0,0,0,0,0,0,12,992,11,504,8192,115,8,20,33878.83333,51678.3229,139279,11730,10100000,109387.8146,10200000,9931302,Benign
53,17,01/03/2018 09:18:12,12394,1,1,69,151,69,69,69,0,151,151,151,0,17750.52445,161.3684041,12394,0,12394,12394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,80.68420203,80.68420203,69,151,96.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,144.5,69,151,0,0,0,0,0,0,1,69,1,151,-1,-1,0,8,0,0,0,0,0,0,0,0,MQTT Exploits
52337,6,01/03/2018 03:31:52,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,185,-1,0,20,0,0,0,0,0,0,0,0,Application-layer
53,17,01/03/2018 11:35:08,109586,1,1,65,127,65,65,65,0,127,127,127,0,1752.048619,18.25050645,109586,0,109586,109586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9.125253226,9.125253226,65,127,85.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,128.5,65,127,0,0,0,0,0,0,1,65,1,127,-1,-1,0,8,0,0,0,0,0,0,0,0,ARP Poisoning
3389,6,01/03/2018 09:25:47,1401084,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1936.357849,10.70599621,100077.4286,251869.1652,968921,5,1401084,200154.8571,387222.1944,1076568,5,1338164,223027.3333,365803.7165,968921,63923,0,0,0,0,168,148,5.709864648,4.996131567,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Buffer Overflow
52764,6,01/03/2018 04:37:42,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,176,256,0,20,0,0,0,0,0,0,0,0,MitM
50153,6,01/03/2018 08:51:43,14770,2,1,38,0,38,0,19,26.87005769,0,0,0,0,2572.782668,203.1144211,7385,10424.16817,14756,14,14770,14770,0,14770,14770,0,0,0,0,0,1,0,0,0,40,20,135.4096141,67.70480704,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0,0,0,0,0,0,0,0,Slowloris
3389,6,01/03/2018 10:18:11,1392686,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1959.522821,10.77055417,99477.57143,252044.015,968749,68,1392686,198955.1429,382520.927,1064652,68,1328974,221495.6667,366278.5544,968749,64013,0,0,0,0,168,148,5.744295555,5.026258611,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Tunneling
443,6,01/03/2018 02:14:49,118462,9,7,551,3860,200,0,61.22222222,87.13463401,1460,0,551.4285714,661.1734158,37235.56921,135.0644088,7897.466667,13352.00505,43167,0,118462,14807.75,15999.128,43167,14,52296,8716,12637.39853,27005,0,0,0,0,0,192,152,75.97372997,59.09067887,0,1460,259.4705882,480.9732474,231335.2647,0,0,1,1,0,0,0,1,0,275.6875,61.22222222,551.4285714,0,0,0,0,0,0,9,551,7,3860,8192,119,4,20,0,0,0,0,0,0,0,0,Slowloris
53,17,01/03/2018 02:44:06,38073,2,2,80,278,40,40,40,0,139,139,139,0,9402.988995,105.0613296,12691,21674.30458,37718,66,37784,37784,0,37784,37784,355,355,0,355,355,0,0,0,0,16,16,52.53066478,52.53066478,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40,139,0,0,0,0,0,0,2,80,2,278,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
