Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label.1
10.152.152.11-185.31.17.246-52680-80-6,10.152.152.11,52680,185.31.17.246,80,6,24/02/2016 12:23:59 PM,12510197,216,324,308,393879,308,0,1.4259259259,20.9567455771,1460,0,1215.6759259259,386.336139802,31509.2560093178,43.1647878926,23210.012987013,433468.272528882,10004765,3,12510197,58186.9627906977,685808.211381811,10004765,15,2504396,7753.5479876161,62635.5578519293,1094550,3,0,0,0,0,4332,6492,17.2659151571,25.8988727356,0,1460,728.6266173752,666.5534689685,444293.526993908,1,2,0,123,539,0,0,0,1,729.9759259259,1.4259259259,1215.6759259259,0,0,0,0,322,279539,0,0,0,729,14600,980,1,20,0,0,0,0,1453624106329990.0,62786889108179.0,1456331041994207.0,10004446.0,Non-Tor,
10.152.152.11-10.152.152.10-44959-53-17,10.152.152.11,44959,10.152.152.10,53,17,24/02/2016 12:21:24 PM,421785,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,218.1206064701,4.7417523146,421785.0,0.0,421785,421785,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.3708761573,2.3708761573,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-68.197.145.238-37516-24689-6,10.152.152.11,37516,68.197.145.238,24689,6,27/07/2015 12:47:14 PM,291,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6872.852233677,291.0,0.0,291,291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3436.4261168385,3436.4261168385,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-130.211.86.80-38699-80-6,10.152.152.11,38699,130.211.86.80,80,6,24/02/2016 11:59:13 AM,106141163,6,4,51,33,29,0,8.5,11.3973681172,22,0,8.25,10.5316981853,0.7913989034,0.0942141552,11793462.5555556,23514881.8816471,60053919,35,106141163,21228232.6,29249705.538173,60053919,94,46086169,15362056.3333333,26086516.9959842,45484116,250926,1,0,0,0,120,80,0.0565284931,0.0376856621,0,29,8.6363636364,9.9425623184,98.8545454545,0,0,0,5,10,0,0,0,0,9.5,8.5,8.25,0,0,0,0,0,0,0,5,0,3,5131,5131,2,20,0,0,0,0,1456329622909090.0,36181782.3270303,1456329659193967.0,1456329553054889.0,Non-Tor,
10.152.152.11-128.75.211.170-50391-16522-6,10.152.152.11,50391,128.75.211.170,16522,6,27/07/2015 12:33:38 PM,2237751,9,9,135,142,67,0,15.0,24.7638849941,75,0,15.7777777778,27.4534960332,123.7849966328,8.0437903949,131632.411764706,232316.114776843,664259,82,2237751,279718.875,285562.788681998,664533,663,1717666,214708.25,281409.193344471,664259,890,0,0,0,0,192,192,4.0218951975,4.0218951975,0,75,14.5789473684,24.9027347661,620.1461988304,1,2,0,8,17,0,0,0,1,15.3888888889,15.0,15.7777777778,0,0,0,0,8,161,0,7,0,7,14600,913,4,20,0,0,0,0,1438011219668634.0,521754.390008613,1438011220700033.0,1438011218982473.0,Non-Tor,
10.152.152.11-76.107.228.64-43504-63742-6,10.152.152.11,43504,76.107.228.64,63742,6,27/07/2015 12:25:12 PM,220,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9090.9090909091,220.0,0.0,220,220,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4545.4545454546,4545.4545454546,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
185.31.17.246-10.152.152.11-80-39922-6,185.31.17.246,80,10.152.152.11,39922,6,24/02/2016 11:37:24 AM,80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12500.0,12500.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,9776,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-31.13.75.8-56405-443-6,10.152.152.11,56405,31.13.75.8,443,6,24/07/2015 03:27:14 PM,10885853,10,8,355,3547,182,0,35.5,74.870629162,1460,0,443.375,637.5060643969,358.4468759591,1.6535222366,640344.294117647,2380427.49987202,9860460,11,10885853,1209539.22222222,3249866.07252752,9860460,31,1025034,146433.428571429,209250.590507217,528070,34,0,0,0,0,212,172,0.9186234648,0.7348987718,0,1460,205.3684210526,452.1095258804,204403.023391813,0,2,1,5,17,0,0,0,0,216.7777777778,35.5,443.375,0,0,0,0,7,3811,0,19,0,197,14600,1047,2,20,0,0,0,0,1437762435196834.0,2622915.14525853,1437762444957985.0,1437762434072218.0,Non-Tor,
10.152.152.11-93.151.244.201-46515-64528-6,10.152.152.11,46515,93.151.244.201,64528,6,27/07/2015 12:51:51 PM,9546346,11,13,276,157,92,0,25.0909090909,27.6349580982,71,0,12.0769230769,24.3805302734,45.3576687876,2.5140509259,415058.52173913,1345046.70155784,6386280,80,9546106,954610.6,1962382.02694204,6386598,609,9545782,795481.833333333,1813395.79188032,6386399,903,0,0,0,0,232,272,1.152273341,1.3617775848,0,92,17.32,25.893564194,670.4766666667,0,2,0,12,23,0,0,0,1,18.0416666667,25.0909090909,12.0769230769,0,0,0,0,10,231,0,11,0,6,14600,913,8,20,0,0,0,0,1438012313066635.0,2792056.94022531,1438012320769984.0,1438012311224097.0,Non-Tor,
185.31.19.246-10.152.152.11-80-55285-6,185.31.19.246,80,10.152.152.11,55285,6,24/02/2016 12:00:36 PM,17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.058823529,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.5294117647,58823.5294117647,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,13936,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-173.48.214.193-33821-13539-6,10.152.152.11,33821,173.48.214.193,13539,6,27/07/2015 12:09:06 PM,24495,4,2,46,0,46,0,11.5,23.0,0,0,0.0,0.0,1877.9342723005,244.9479485609,4899.0,10189.2993380311,23124,82,24495,8165.0,13269.4258730361,23487,434,879,879.0,0.0,879,879,0,0,0,0,92,52,163.298632374,81.649316187,0,46,6.5714285714,17.3863657584,302.2857142857,1,2,0,1,5,0,0,0,0,7.6666666667,11.5,0.0,0,0,0,0,0,0,0,7,0,0,14600,913,1,20,0,0,0,0,1438009746422379.0,490.4898911632,1438009746422668.0,1438009746421813.0,Non-Tor,
10.152.152.11-185.31.17.246-52738-80-6,10.152.152.11,52738,185.31.17.246,80,6,24/02/2016 01:31:01 PM,12684016,186,315,310,393881,310,0,1.6666666667,22.7303028283,1460,0,1250.4158730159,346.16817146,31077.7753670446,39.4985310646,25368.032,450876.100468413,10050637,3,12684016,68562.2486486486,740500.39800002,10050637,31,2632819,8384.7738853503,48170.0704445117,798030,4,0,0,0,0,3732,6312,14.6641253054,24.8344057592,0,1460,785.2410358566,663.7214080127,440526.107454414,1,2,0,112,500,0,0,0,1,786.8083832335,1.6666666667,1250.4158730159,0,0,0,0,314,149738,0,0,0,786,14600,980,1,20,0,0,0,0,1453416556107250.0,65194510678972.9,1456335064125191.0,10050630.0,Non-Tor,
10.152.152.11-193.182.7.21-56731-4070-6,10.152.152.11,56731,193.182.7.21,4070,6,24/02/2016 01:24:03 PM,109734589,18,18,980,1170,785,0,54.4444444444,183.318181192,671,0,65.0,176.8668492198,19.5927284149,0.3280642897,3135273.97142857,10509901.950331,60088865,17,109734589,6454975.82352941,14558702.2602362,60088865,167953,109734226,6454954.47058824,14558977.3935077,60089731,167980,1,0,0,0,360,360,0.1640321449,0.1640321449,0,785,58.4054054054,175.3091649153,30733.3033033033,0,0,0,18,36,0,0,0,1,60.0277777778,54.4444444444,65.0,0,0,0,0,0,0,0,27,0,32,28215,3580,7,20,0,0,0,0,1456334680714254.0,26160413.8938492,1456334753090320.0,1456334643357027.0,Non-Tor,
10.152.152.11-10.152.152.10-29122-53-17,10.152.152.11,29122,10.152.152.10,53,17,24/07/2015 02:41:12 PM,311721,1,1,37,53,37,37,37.0,0.0,53,53,53.0,0.0,288.7197205193,6.4159937893,311721.0,0.0,311721,311721,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.2079968947,3.2079968947,37,53,42.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,63.5,37.0,53.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.152.10-32809-53-17,10.152.152.11,32809,10.152.152.10,53,17,24/02/2016 11:43:48 AM,312673,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,294.2371103357,6.3964589203,312673.0,0.0,312673,312673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.1982294602,3.1982294602,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.152.10-44205-53-17,10.152.152.11,44205,10.152.152.10,53,17,24/02/2016 01:32:58 PM,362274,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,253.9514290289,5.5206832398,362274.0,0.0,362274,362274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.7603416199,2.7603416199,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-2.27.198.213-57177-12550-6,10.152.152.11,57177,2.27.198.213,12550,6,27/07/2015 12:29:37 PM,490,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4081.6326530612,490.0,0.0,490,490,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2040.8163265306,2040.8163265306,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
185.31.19.246-10.152.152.11-80-35914-6,185.31.19.246,80,10.152.152.11,35914,6,24/02/2016 02:07:51 PM,30,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.6666666667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.3333333333,33333.3333333333,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,4344,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
188.77.195.89-10.152.152.11-22230-50389-6,188.77.195.89,22230,10.152.152.11,50389,6,27/07/2015 12:35:58 PM,34,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58823.5294117647,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29411.7647058824,29411.7647058824,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.152.10-46589-53-17,10.152.152.11,46589,10.152.152.10,53,17,24/02/2016 01:39:03 PM,377763,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,243.5389384349,5.2943247486,377763.0,0.0,377763,377763,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.6471623743,2.6471623743,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
185.31.17.246-10.152.152.11-80-52678-6,185.31.17.246,80,10.152.152.11,52678,6,24/02/2016 12:23:23 PM,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.7462686567,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14925.3731343284,14925.3731343284,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,7551,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.191.255-57621-57621-17,10.152.152.11,57621,10.152.191.255,57621,17,24/02/2016 01:15:36 PM,90004956,4,0,176,0,44,44,44.0,0.0,0,0,0.0,0.0,1.9554478756,0.0444419972,30001652.0,789.3978717985,30002520,30000977,90004956,30001652.0,789.3978717985,30002520,30000977,0,0.0,0.0,0,0,0,0,0,0,32,0,0.0444419972,0.0,44,44,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0,55.0,44.0,0.0,0,0,0,0,0,0,1,44,0,0,0,0,3,8,0,0,0,0,970889464544803.0,840814914579526.0,1456334196817446.0,30002520.0,Non-Tor,
10.152.152.11-185.31.17.246-39988-80-6,10.152.152.11,39988,185.31.17.246,80,6,24/02/2016 11:59:03 AM,11279669,205,316,310,393880,310,0,1.512195122,21.6513391689,1460,0,1246.4556962025,364.7475594955,34946.9474680507,46.1892986399,21691.6711538461,438994.01476762,10003372,2,11279669,55292.4950980392,700600.800411916,10003372,19,1276018,4050.8507936508,24709.4929266917,363686,2,0,0,0,0,4112,6332,18.1742921712,28.0150064687,0,1460,755.153256705,672.0125526365,451600.870901082,1,2,0,117,520,0,0,0,1,756.6026871401,1.512195122,1246.4556962025,0,0,0,0,315,308948,0,0,0,756,14600,980,1,20,0,0,0,0,1453523514467769.0,63925771512706.0,1456329544830991.0,10003278.0,Non-Tor,
10.152.152.11-82.85.117.22-39345-16877-6,10.152.152.11,39345,82.85.117.22,16877,6,27/07/2015 12:50:49 PM,206646,4,2,33,0,33,0,8.25,16.5,0,0,0.0,0.0,159.6933886937,29.0351615807,41329.2,91460.3112869183,204938,90,206646,68882.0,118286.110676613,205467,504,1123,1123.0,0.0,1123,1123,0,0,0,0,92,52,19.3567743871,9.6783871936,0,33,4.7142857143,12.4728276093,155.5714285714,1,2,0,1,5,0,0,0,0,5.5,8.25,0.0,0,0,0,0,0,0,0,5,0,0,14600,913,1,20,0,0,0,0,1438012249459400.0,612.6747369799,1438012249459813.0,1438012249458699.0,Non-Tor,
10.152.152.11-24.186.247.63-52427-30998-6,10.152.152.11,52427,24.186.247.63,30998,6,27/07/2015 12:10:07 PM,460,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4347.8260869565,460.0,0.0,460,460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2173.9130434783,2173.9130434783,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-136.169.61.137-51311-36859-6,10.152.152.11,51311,136.169.61.137,36859,6,27/07/2015 12:43:22 PM,605,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3305.785123967,605.0,0.0,605,605,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1652.8925619835,1652.8925619835,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-178.190.22.67-48373-25043-6,10.152.152.11,48373,178.190.22.67,25043,6,27/07/2015 12:20:11 PM,62305875,18,20,395,177,87,0,21.9444444444,19.221532724,88,0,8.85,24.6475684719,9.1805146786,0.6098943318,1683942.56756757,4416905.40657593,22438913,78,50682133,2981301.94117647,5706846.41001528,22439307,503,62305459,3279234.68421053,5787726.6676682,22439231,570,0,0,0,0,372,412,0.2888973151,0.3209970167,0,88,14.6666666667,22.7507470477,517.5964912281,1,2,0,18,37,0,0,0,1,15.0526315789,21.9444444444,8.85,0,0,0,0,8,259,0,10,0,4,14600,913,15,20,0,0,0,0,1398065696964860.0,239668403201494.0,1438010462429053.0,11622816.0,Non-Tor,
23.235.40.246-10.152.152.11-80-51523-6,23.235.40.246,80,10.152.152.11,51523,6,24/02/2016 11:46:43 AM,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.0952380952,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,7533,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
2.20.188.203-10.152.152.11-80-53017-6,2.20.188.203,80,10.152.152.11,53017,6,24/02/2016 01:54:46 PM,13,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.153846154,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,2640,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.152.10-46649-53-17,10.152.152.11,46649,10.152.152.10,53,17,23/02/2016 02:34:48 PM,812389,2,2,86,102,43,43,43.0,0.0,59,43,51.0,11.313708499,231.4162304019,4.923749583,270796.333333333,469003.563079571,812355,7,27,27.0,0.0,27,27,7,7.0,0.0,7,7,0,0,0,0,16,16,2.4618747915,2.4618747915,43,59,46.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,57.75,43.0,51.0,0,0,0,0,4,231,0,21,0,25,0,0,1,8,0,0,0,0,1456252488473520.0,574397.687600237,1456252488879677.0,1456252488067356.0,Non-Tor,
10.152.152.11-10.152.152.10-36218-53-17,10.152.152.11,36218,10.152.152.10,53,17,24/02/2016 11:27:23 AM,500756,2,2,180,196,90,90,90.0,0.0,106,90,98.0,11.313708499,750.8646925848,7.9879222615,166918.666666667,289044.927857822,500679,23,54,54.0,0.0,54,54,23,23.0,0.0,23,23,0,0,0,0,16,16,3.9939611308,3.9939611308,90,106,93.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,116.5,90.0,98.0,0,0,0,0,4,750,0,45,0,49,0,0,1,8,0,0,0,0,1456327644078818.0,353979.068875548,1456327644329119.0,1456327643828517.0,Non-Tor,
10.152.152.11-10.152.152.10-38952-53-17,10.152.152.11,38952,10.152.152.10,53,17,24/02/2016 11:57:29 AM,168280,1,1,34,50,34,34,34.0,0.0,50,50,50.0,0.0,499.1680532446,11.8849536487,168280.0,0.0,168280,168280,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,5.9424768243,5.9424768243,34,50,39.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,59.0,34.0,50.0,0,0,0,0,0,0,0,17,0,25,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-192.230.82.107-46978-80-6,10.152.152.11,46978,192.230.82.107,80,6,23/02/2016 01:56:14 PM,116618715,21,19,1598,5197,1460,0,76.0952380952,318.5156047609,1460,0,273.5263157895,520.7586739472,58.2668056324,0.34299812,2990223.46153846,4542317.68733298,10015902,5,116618715,5830935.75,4881805.86160241,10016010,17,111245146,6180285.88888889,4949199.143065,10016157,17,0,0,0,0,432,392,0.180074013,0.162924107,0,1460,165.7317073171,428.0019289904,183185.651219512,1,2,0,4,39,0,0,0,0,169.875,76.0952380952,273.5263157895,0,0,0,0,7,6285,0,39,0,129,14600,1278,2,20,0,0,0,0,1417927834766280.0,236234977478667.0,1456250286161409.0,5373125.0,Non-Tor,
10.152.152.11-37.252.170.16-46559-443-6,10.152.152.11,46559,37.252.170.16,443,6,24/02/2016 01:37:45 PM,11754961,9,9,1330,3129,805,0,147.7777777778,274.3021954787,1460,0,347.6666666667,531.0451958167,379.3292040697,1.5312683726,691468.294117647,2397834.60160472,9960944,4,1794017,224252.125,273465.318947361,696186,12,11754774,1469346.75,3440652.48323395,9960952,13,0,0,0,0,192,192,0.7656341863,0.7656341863,0,1460,234.6842105263,414.7249493649,171996.783625731,1,2,0,6,17,0,0,0,1,247.7222222222,147.7777777778,347.6666666667,0,0,0,0,7,2486,0,73,0,173,14600,1148,3,20,0,0,0,0,1365314500596210.0,364083864169406.0,1456335467723353.0,9960936.0,Non-Tor,
10.152.152.11-173.194.116.153-36725-443-6,10.152.152.11,36725,173.194.116.153,443,6,24/02/2016 02:03:12 PM,457023,5,3,117,110,45,0,23.4,21.9613296501,110,0,36.6666666667,63.5085296109,496.6927266243,17.5045894846,65289.0,172356.168807502,456156,30,457023,114255.75,228136.199080542,456460,30,456544,228272.0,322276.64344783,456156,388,1,0,0,0,100,60,10.9403684278,6.5642210567,0,110,29.7777777778,36.1724265767,1308.4444444445,1,0,0,4,8,0,0,0,0,33.5,23.4,36.6666666667,0,0,0,0,4,496,0,14,0,13,2640,1181,2,20,0,0,0,0,1456336992732640.0,204044.36449262,1456336992824173.0,1456336992367632.0,Non-Tor,
10.152.152.11-10.152.152.10-36859-53-17,10.152.152.11,36859,10.152.152.10,53,17,23/02/2016 02:10:06 PM,302850,2,2,66,82,33,33,33.0,0.0,49,33,41.0,11.313708499,488.6907710088,13.2078586759,100950.0,174816.754194213,302811,12,27,27.0,0.0,27,27,12,12.0,0.0,12,12,0,0,0,0,16,16,6.603929338,6.603929338,33,49,36.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,45.25,33.0,41.0,0,0,0,0,4,488,0,16,0,20,0,0,1,8,0,0,0,0,1456251006969500.0,214092.134353413,1456251007120886.0,1456251006818114.0,Non-Tor,
10.152.152.11-52.19.216.213-60338-80-6,10.152.152.11,60338,52.19.216.213,80,6,24/02/2016 12:08:25 PM,148,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.5135135135,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6756.7567567568,6756.7567567568,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-10.152.152.10-45547-53-17,10.152.152.11,45547,10.152.152.10,53,17,24/02/2016 01:53:50 PM,387313,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,227.2064196141,5.163782264,387313.0,0.0,387313,387313,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.581891132,2.581891132,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,
10.152.152.11-179.60.192.7-43302-443-6,10.152.152.11,43302,179.60.192.7,443,6,24/02/2016 02:38:20 PM,4547007,5,3,117,41,45,0,23.4,21.9613296501,41,0,13.6666666667,23.6713610368,34.748132123,1.7593990948,649572.428571429,1568967.34078139,4195308,33,4547007,1136751.75,2045722.30521323,4195308,37,4546433,2273216.5,2718926.68993198,4195788,350645,1,0,0,0,100,60,1.0996244343,0.6597746606,0,45,22.1111111111,21.2981480676,453.6111111111,1,0,0,4,8,0,0,0,0,24.875,23.4,13.6666666667,0,0,0,0,0,0,0,14,0,5,980,980,2,20,0,0,0,0,1456339102465840.0,2366259.62990401,1456339105053355.0,1456339100507111.0,Non-Tor,
10.152.152.11-188.125.66.33-39780-443-6,10.152.152.11,39780,188.125.66.33,443,6,23/02/2016 02:09:19 PM,61303184,20,20,1125,5766,770,0,56.25,176.6816569278,1460,0,288.3,460.0588177499,112.4085169867,0.6524946567,1571876.51282051,3649676.84434501,10033508,5,61303161,3226482.15789474,4742147.22461983,10033693,15,61302239,3226433.63157895,4742100.72526303,10033822,17,0,0,0,0,412,412,0.3262473284,0.3262473284,0,1460,168.0731707317,359.9293951766,129549.169512195,1,2,0,10,39,0,0,0,1,172.275,56.25,288.3,0,0,0,0,11,8562,0,28,0,144,14600,1143,3,20,0,0,0,0,1456250973079240.0,21044899.8585453,1456251020755910.0,1456250959453060.0,Non-Tor,
10.152.152.11-162.144.129.143-36051-80-6,10.152.152.11,36051,162.144.129.143,80,6,23/02/2016 02:09:56 PM,2397867,115,200,362,245706,362,0,3.147826087,33.7566740583,1460,0,1228.53,394.7841584446,102619.53644635,131.366752201,7636.5191082803,57882.3446654994,963375,3,2397659,21032.0964912281,94871.2851819256,963496,13,2397598,12048.2311557789,72427.0421794615,963375,3,0,0,0,0,2312,4012,47.9592904861,83.4074617149,0,1460,778.6962025316,669.9705533341,448860.54233474,1,2,0,71,314,0,0,0,1,781.1682539683,3.147826087,1228.53,0,0,0,0,199,102640,0,1,0,780,14600,980,1,20,0,0,0,0,1456250998571140.0,460006.105754525,1456250999301290.0,1456250996903504.0,Non-Tor,
