L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
44536,80,6,7.0,691,1340,5,4,27,4261169,1
53060,80,6,7.0,112,0,2,0,22,814917,1
38702,80,6,7.0,935,770,7,5,31,0,1
62819,80,6,7.0,84,44,2,1,22,4294967,1
42104,80,6,7.0,112,0,2,0,22,1707212,1
42202,80,6,7.0,877,770,7,5,31,0,1
56674,80,6,7.0,812,1340,5,4,27,4261587,1
52586,80,6,7.0,908,1340,5,4,27,4260457,1
60998,80,6,7.0,827,1340,6,4,31,4237750,1
42408,80,6,7.0,740,1392,6,5,27,4259697,1
55956,80,6,7.0,854,770,7,5,31,0,1
58556,80,6,7.0,647,1288,5,3,30,4274643,1
52932,80,6,7.0,112,0,2,0,22,62531,1
42830,80,6,7.0,707,710,5,4,27,4289925,1
57306,80,6,7.0,52,0,1,0,20,0,1
46950,80,6,7.0,44,40,1,1,22,4294967,1
55880,80,6,7.0,790,770,7,5,31,0,1
56520,80,6,7.0,744,1340,5,4,27,4262721,1
34846,80,6,7.0,747,770,7,5,31,0,1
39348,80,6,7.0,112,0,2,0,22,1863272,1
35288,80,6,7.0,997,770,7,5,31,0,1
57264,80,6,7.0,52,0,1,0,20,0,1
58722,80,6,7.0,52,0,1,0,20,0,1
54374,80,6,7.0,723,1340,5,4,27,4276556,1
48658,80,6,7.0,1384,710,7,4,27,4282974,1
37370,80,6,7.0,916,770,7,5,31,0,1
44596,80,6,7.0,687,1340,5,4,27,4278542,1
53244,80,6,7.0,786,658,5,3,30,4288057,1
53394,80,6,7.0,717,658,5,3,30,4292831,1
33840,80,6,7.0,52,0,1,0,20,0,1
59594,80,6,7.0,593,710,5,4,27,4289920,1
60130,80,6,7.0,665,1340,5,4,27,4278748,1
36488,80,6,7.0,799,1340,5,4,27,4277722,1
44912,80,6,7.0,785,710,6,4,31,4273888,1
57994,80,6,7.0,564,710,5,4,27,4289910,1
59656,80,6,7.0,52,0,1,0,20,0,1
54942,80,6,7.0,2356,1340,9,4,27,4262323,1
58626,80,6,7.0,852,1340,5,4,27,4278567,1
42518,80,6,7.0,112,0,2,0,22,1346641,1
59118,80,6,7.0,756,770,7,5,31,0,1
57674,80,6,7.0,831,770,7,5,31,0,1
52838,80,6,7.0,630,1340,5,4,27,4260731,1
54038,80,6,7.0,794,770,7,5,31,0,1
39946,80,6,7.0,844,770,7,5,31,0,1
51428,80,6,7.0,754,718,6,4,30,0,1
41660,80,6,7.0,668,1340,6,4,31,4275947,1
33366,80,6,7.0,893,770,7,5,31,0,1
47537,80,6,7.0,44,40,1,1,22,4294963,1
54038,80,6,7.0,660,1288,5,3,30,4276829,1
0,0,1,0.0,328,0,3,0,0,4278228,1
0,0,1,0.0,492,0,2,0,0,4269986,1
51668,80,6,7.0,624,1340,5,4,27,4260932,1
35594,80,6,7.0,680,1340,5,4,27,4274654,1
42640,80,6,7.0,962,702,6,4,30,0,1
37496,80,6,7.0,756,1340,5,4,27,4278767,1
54856,80,6,7.0,1009,770,7,5,31,0,1
40570,80,6,7.0,783,770,7,5,31,0,1
39006,80,6,7.0,660,710,5,4,27,4289920,1
34806,80,6,7.0,887,710,5,4,27,4282965,1
54936,80,6,7.0,801,770,7,5,31,4294967,1
53700,80,6,7.0,52,0,1,0,20,0,1
37122,80,6,7.0,618,710,5,4,27,4283370,1
35640,80,6,7.0,694,1340,5,4,27,4260765,1
39474,80,6,7.0,2472,710,8,4,27,4283968,1
56730,80,6,7.0,621,1340,5,4,27,4263762,1
48436,80,6,7.0,112,0,2,0,22,670931,1
53996,80,6,7.0,695,658,5,3,30,4287976,1
34386,80,6,7.0,795,1340,5,4,27,4278806,1
53468,80,6,7.0,813,1340,5,4,27,4279030,1
36428,80,6,7.0,52,0,1,0,20,0,1
51458,80,6,7.0,806,1288,5,3,30,4276987,1
45662,80,6,7.0,913,770,7,5,31,0,1
52476,80,6,7.0,52,0,1,0,20,0,1
52774,80,6,7.0,770,718,6,4,30,0,1
60558,80,6,7.0,52,0,1,0,20,0,1
60366,80,6,7.0,833,770,7,5,31,0,1
53568,80,6,7.0,534,1340,5,4,27,4277474,1
53974,80,6,7.0,694,718,6,4,30,0,1
34270,80,6,7.0,689,770,7,5,31,0,1
57348,80,6,7.0,846,1348,6,4,30,0,1
38936,80,6,7.0,726,770,7,5,31,0,1
54188,80,6,7.0,638,1340,5,4,27,4278554,1
41794,80,6,7.0,709,1340,6,4,31,4275978,1
34796,80,6,7.0,738,770,7,5,31,0,1
32972,80,6,7.0,2200,1340,9,4,31,4237784,1
35544,80,6,7.0,727,710,5,4,27,4289923,1
59390,80,6,7.0,770,770,7,5,31,0,1
45740,80,6,7.0,766,1411,6,5,27,4278483,1
40326,80,6,7.0,784,770,7,5,31,0,1
34416,80,6,7.0,648,710,5,4,27,4289917,1
54942,80,6,7.0,625,1288,5,3,30,4264648,1
42396,80,6,7.0,661,1340,5,4,27,4260327,1
51540,80,6,7.0,790,770,7,5,31,0,1
43098,80,6,7.0,700,710,6,4,31,4280930,1
57888,80,6,7.0,829,1340,6,4,31,4237775,1
49728,80,6,7.0,112,0,2,0,22,705694,1
53202,80,6,7.0,112,0,2,0,22,814873,1
40278,80,6,7.0,805,770,7,5,31,0,1
56292,80,6,7.0,226,1340,4,4,25,4288949,1
53284,80,6,7.0,696,1340,6,4,31,4258368,1
36966,80,6,7.0,722,1340,6,4,31,4240752,1
59448,80,6,7.0,52,0,1,0,20,0,1
49820,80,6,7.0,708,1340,5,4,27,4278510,1
39036,80,6,7.0,755,710,5,4,27,4289921,1
58838,80,6,7.0,674,770,7,5,31,0,1
47782,80,6,7.0,740,1340,5,4,27,4278926,1
59694,80,6,7.0,645,1340,5,4,27,4262258,1
52998,80,6,7.0,640,710,5,4,27,4282926,1
34932,80,6,7.0,52,0,1,0,20,0,1
35958,80,6,7.0,750,710,5,4,27,4282962,1
53602,80,6,7.0,826,710,6,4,27,4286017,1
58514,80,6,7.0,592,710,5,4,27,4283484,1
52328,80,6,7.0,680,1340,6,4,31,4276091,1
36580,80,6,7.0,908,770,7,5,31,0,1
51910,80,6,7.0,851,1340,5,4,27,4263720,1
59158,80,6,7.0,705,1340,5,4,27,4278708,1
36208,80,6,7.0,52,0,1,0,20,0,1
52012,80,6,7.0,922,710,5,4,27,4283152,1
36408,80,6,7.0,112,0,2,0,22,391026,1
57140,80,6,7.0,662,1340,5,4,27,4263870,1
53220,80,6,7.0,675,1340,5,4,27,4264160,1
52380,80,6,7.0,52,0,1,0,20,0,1
36168,80,6,7.0,716,710,5,4,27,4289919,1
55292,80,6,7.0,791,658,5,3,30,4294821,1
42820,80,6,7.0,52,0,1,0,20,0,1
54722,80,6,7.0,898,710,5,4,27,4285823,1
53836,80,6,7.0,689,710,6,4,31,4287955,1
54316,80,6,7.0,708,770,7,5,31,0,1
53084,80,6,7.0,722,770,7,5,31,0,1
39756,80,6,7.0,299,1268,5,3,25,4294965,1
47920,80,6,7.0,626,1340,5,4,27,4261883,1
47204,80,6,7.0,1105,770,7,5,31,0,1
41678,80,6,7.0,661,1340,6,4,31,4275951,1
49558,80,6,7.0,742,770,7,5,31,0,1
41174,80,6,7.0,662,710,5,4,27,4289899,1
56250,80,6,7.0,52,0,1,0,20,0,1
57708,80,6,7.0,52,0,1,0,20,0,1
35118,80,6,7.0,112,0,2,0,22,336939,1
45234,80,6,7.0,639,1340,5,4,27,4279005,1
56186,80,6,7.0,638,1340,5,4,27,4279106,1
52344,80,6,7.0,797,770,7,5,31,0,1
47020,80,6,7.0,784,710,6,4,31,4266797,1
53960,80,6,7.0,736,658,5,3,30,4287971,1
35490,80,6,7.0,644,1340,5,4,27,4278896,1
52970,80,6,7.0,112,0,2,0,22,62507,1
58016,80,6,7.0,929,770,7,5,31,0,1
52144,80,6,7.0,707,710,5,4,27,4289924,1
37230,80,6,7.0,704,710,5,4,27,4289911,1
60568,80,6,7.0,987,770,7,5,31,0,1
58078,80,6,7.0,698,1340,6,4,31,4237803,1
34056,80,6,7.0,563,710,5,4,27,4289919,1
33212,80,6,7.0,651,710,5,4,27,4282961,1
38824,80,6,7.0,694,1340,5,4,31,4261464,1
33580,80,6,7.0,52,0,1,0,20,0,1
35500,80,6,7.0,627,710,5,4,27,4289920,1
34246,80,6,7.0,657,1340,5,4,27,4260424,1
35600,80,6,7.0,753,770,7,5,31,0,1
52282,80,6,7.0,530,1340,5,4,27,4260362,1
48112,80,6,7.0,570,1340,5,4,27,4262205,1
55016,80,6,7.0,680,658,5,3,30,4287675,1
33032,80,6,7.0,112,0,2,0,22,284057,1
47010,80,6,7.0,678,1340,5,4,27,4262239,1
52660,80,6,7.0,811,770,7,5,31,0,1
36368,80,6,7.0,112,0,2,0,22,391035,1
58516,80,6,7.0,705,770,7,5,31,0,1
51030,80,6,7.0,742,1340,6,4,31,4239004,1
53402,80,6,7.0,616,710,5,4,27,4283309,1
45960,80,6,7.0,690,1340,5,4,27,4263380,1
55142,80,6,7.0,703,710,5,4,27,4289920,1
41652,80,6,7.0,815,770,7,5,31,0,1
57406,80,6,7.0,52,0,1,0,20,0,1
44394,80,6,7.0,908,710,6,4,31,4275243,1
59720,80,6,7.0,112,0,2,0,22,231030,1
56636,80,6,7.0,52,0,1,0,20,0,1
36100,80,6,7.0,112,0,2,0,22,1763865,1
41990,80,6,7.0,721,718,6,4,30,0,1
39672,80,6,7.0,825,770,7,5,31,0,1
51582,80,6,7.0,559,710,5,4,27,4282966,1
42402,80,6,7.0,861,770,7,5,31,0,1
36128,80,6,7.0,885,728,5,5,27,4294957,1
42338,80,6,7.0,772,1340,5,4,27,4278654,1
40888,80,6,7.0,112,0,2,0,22,1898573,1
55230,80,6,7.0,687,1340,5,4,27,4261466,1
35930,80,6,7.0,549,1340,5,4,27,4261027,1
56172,80,6,7.0,699,1340,5,4,27,4275585,1
58202,80,6,7.0,112,0,2,0,22,2651665,1
0,0,1,0.0,6903,0,122,0,0,4175629,1
51784,80,6,7.0,112,0,2,0,22,760301,1
55336,80,6,7.0,814,710,6,4,31,4294829,1
59676,80,6,7.0,52,0,1,0,20,0,1
42312,80,6,7.0,871,770,7,5,31,0,1
42468,80,6,7.0,800,718,6,4,30,0,1
53132,80,6,7.0,52,0,1,0,20,0,1
35702,80,6,7.0,52,0,1,0,20,0,1
58848,80,6,7.0,782,1340,5,4,27,4278603,1
49676,80,6,7.0,738,1340,5,4,27,4278467,1
56438,80,6,7.0,286,1400,5,5,27,0,1
52008,80,6,7.0,112,0,2,0,22,759978,1
55560,80,6,7.0,918,770,9,5,31,0,1
60714,80,6,7.0,756,770,7,5,31,0,1
41928,80,6,7.0,767,1288,5,3,30,4276009,1
37690,80,6,7.0,1544,710,8,4,27,4287035,1
59638,80,6,7.0,112,0,2,0,22,231044,1
50378,80,6,7.0,1896,1340,9,4,31,4255911,1
45604,80,6,7.0,645,1340,5,4,27,4278732,1
54216,80,6,7.0,876,770,7,5,31,0,1
56570,80,6,7.0,658,1340,5,4,27,4262061,1
37698,80,6,7.0,112,0,2,0,22,1818815,1
45490,80,6,7.0,780,718,6,4,30,0,1
51640,80,6,7.0,801,1340,5,4,27,4260924,1
51448,80,6,7.0,667,1340,5,4,27,4261296,1
50098,80,6,7.0,359,1328,6,4,27,4294966,1
35388,80,6,7.0,52,0,1,0,20,0,1
39968,80,6,7.0,659,770,7,5,31,0,1
33566,80,6,7.0,1043,770,7,5,31,0,1
52246,80,6,7.0,976,770,7,5,31,0,1
37384,80,6,7.0,596,1340,5,4,27,4278742,1
54798,80,6,7.0,539,1340,5,4,27,4262290,1
53488,80,6,7.0,52,0,1,0,20,0,1
60048,80,6,7.0,1101,1340,8,4,31,4237169,1
42216,80,6,7.0,1106,770,7,5,31,0,1
54814,80,6,7.0,689,1340,5,4,27,4262301,1
46620,80,6,7.0,640,1340,5,4,27,4263209,1
52040,80,6,7.0,112,0,2,0,22,759965,1
52228,80,6,7.0,770,1340,5,4,27,4278693,1
34104,80,6,7.0,903,770,7,5,31,0,1
33964,80,6,7.0,756,1340,5,4,27,4261289,1
35042,80,6,7.0,1005,770,7,5,31,0,1
36198,80,6,7.0,112,0,2,0,22,1763846,1
42964,80,6,7.0,787,1340,5,4,27,4278657,1
45992,80,6,7.0,812,770,7,5,31,0,1
35774,80,6,7.0,648,710,5,4,27,4289917,1
55198,80,6,7.0,654,718,6,4,30,0,1
55284,80,6,7.0,932,770,7,5,31,0,1
38246,80,6,7.0,112,0,2,0,22,426591,1
56318,80,6,7.0,775,770,7,5,31,0,1
59616,80,6,7.0,112,0,2,0,22,1023734,1
54052,80,6,7.0,832,770,7,5,31,0,1
34464,80,6,7.0,806,1340,5,4,27,4260456,1
51246,80,6,7.0,787,1340,8,4,31,4254444,1
42838,80,6,7.0,52,0,1,0,20,0,1
55944,80,6,7.0,874,770,7,5,31,0,1
50544,80,6,7.0,829,1340,6,4,31,4257233,1
55734,80,6,7.0,836,770,7,5,31,0,1
36808,80,6,7.0,112,0,2,0,22,390937,1
53290,80,6,7.0,676,1340,5,4,27,4261664,1
58184,80,6,7.0,321,112,3,2,26,4294916,1
45914,80,6,7.0,748,770,7,5,31,0,1
34932,80,6,7.0,627,710,5,4,27,4289105,1
48974,80,6,7.0,586,1340,5,4,27,4273914,1
54406,80,6,7.0,634,710,5,4,27,4282922,1
54210,80,6,7.0,52,0,1,0,20,0,1
58168,80,6,7.0,595,1340,6,4,31,4256202,1
45596,80,6,7.0,630,770,7,5,31,0,1
52488,80,6,7.0,742,770,7,5,31,0,1
42632,80,6,7.0,646,710,6,4,31,4281492,1
41362,80,6,7.0,576,658,5,3,30,4290413,1
51950,80,6,7.0,594,1288,5,3,30,4287537,1
53346,80,6,7.0,694,718,6,4,30,0,1
49470,80,6,7.0,921,770,7,5,31,0,1
54850,80,6,7.0,859,770,7,5,31,0,1
35982,80,6,7.0,746,1340,5,4,27,4261037,1
50298,80,6,7.0,674,1340,6,4,31,4252879,1
53356,80,6,7.0,692,710,5,4,27,4282961,1
34764,80,6,7.0,112,0,2,0,22,337012,1
54864,80,6,7.0,883,718,6,4,30,0,1
50130,80,6,7.0,802,1340,6,4,31,4252849,1
56458,80,6,7.0,822,770,7,5,31,0,1
35884,80,6,7.0,641,710,5,4,27,4282962,1
59434,80,6,7.0,653,1340,5,4,27,4260561,1
55336,80,6,7.0,823,770,7,5,31,0,1
56120,80,6,7.0,689,1340,5,4,27,4279096,1
59668,80,6,7.0,52,0,1,0,20,0,1
60122,80,6,7.0,727,770,7,5,31,0,1
60880,80,6,7.0,774,770,7,5,31,0,1
52102,80,6,7.0,1020,770,7,5,31,0,1
57900,80,6,7.0,692,1340,6,4,31,4237777,1
33796,80,6,7.0,867,770,7,5,31,0,1
53556,80,6,7.0,112,0,2,0,22,814543,1
59224,80,6,7.0,338,1414,6,6,27,4288915,1
52080,80,6,7.0,797,1340,5,4,27,4263749,1
52970,80,6,7.0,52,0,1,0,20,0,1
59416,80,6,7.0,84,44,2,1,22,4294967,1
55562,80,6,7.0,774,770,7,5,31,0,1
55358,80,6,7.0,953,770,7,5,31,0,1
46564,80,6,7.0,866,710,6,4,31,4276520,1
52640,80,6,7.0,794,770,7,5,31,0,1
38726,80,6,7.0,729,770,7,5,31,0,1
56154,80,6,7.0,701,770,7,5,31,0,1
37802,80,6,7.0,585,710,5,4,27,4284151,1
37120,80,6,7.0,112,0,2,0,22,390866,1
46538,80,6,7.0,737,1340,5,4,27,4278767,1
60372,80,6,7.0,52,0,1,0,20,0,1
51420,80,6,7.0,711,718,6,4,30,0,1
34456,80,6,7.0,52,0,1,0,20,0,1
44064,80,6,7.0,703,710,6,4,31,4268113,1
44676,80,6,7.0,802,710,6,4,31,4273854,1
55422,80,6,7.0,741,1340,5,4,27,4262649,1
54224,80,6,7.0,843,770,7,5,31,0,1
36136,80,6,7.0,424,730,5,5,27,4294966,1
46858,80,6,7.0,658,1340,5,4,27,4260654,1
47480,80,6,7.0,794,770,7,5,31,0,1
33512,80,6,7.0,972,770,7,5,31,0,1
40474,80,6,7.0,908,770,7,5,31,0,1
50898,80,6,7.0,52,0,1,0,20,0,1
36664,80,6,7.0,609,1340,5,4,27,4261578,1
42446,80,6,7.0,926,1340,6,4,27,4260334,1
42396,80,6,7.0,724,770,7,5,31,0,1
38062,80,6,7.0,52,0,1,0,20,0,1
55420,80,6,7.0,670,770,7,5,31,0,1
58424,80,6,7.0,491,9987,6,8,27,4294763,1
43162,80,6,7.0,676,710,6,4,31,4280940,1
37844,80,6,7.0,662,710,5,4,27,4284154,1
58220,80,6,7.0,782,770,7,5,31,0,1
51136,80,6,7.0,742,718,6,4,30,0,1
33002,80,6,7.0,603,710,5,4,27,4282963,1
35084,80,6,7.0,112,0,2,0,22,336946,1
37858,80,6,7.0,747,710,5,4,27,4284152,1
41904,80,6,7.0,818,770,7,5,31,0,1
57868,80,6,7.0,736,1340,6,4,31,4237771,1
52884,80,6,7.0,779,710,5,4,27,4282987,1
45782,80,6,7.0,707,770,7,5,31,0,1
42294,80,6,7.0,656,710,6,4,31,4281442,1
59822,80,6,7.0,701,770,7,5,31,0,1
39414,80,6,7.0,112,0,2,0,22,1863193,1
42286,80,6,7.0,52,0,1,0,20,0,1
50358,80,6,7.0,868,770,7,5,31,0,1
34318,80,6,7.0,52,0,1,0,20,0,1
54668,80,6,7.0,752,718,6,4,30,0,1
36946,80,6,7.0,601,710,5,4,27,4283184,1
59612,80,6,7.0,735,770,7,5,31,0,1
0,0,1,0.0,492,0,2,0,0,4270162,1
52784,80,6,7.0,751,718,6,4,30,0,1
52032,80,6,7.0,613,1340,5,4,27,4263741,1
60868,80,6,7.0,642,1340,5,4,27,4262890,1
54350,80,6,7.0,983,770,7,5,31,0,1
42488,80,6,7.0,734,718,6,4,30,0,1
53834,80,6,7.0,667,710,6,4,31,4287954,1
53486,80,6,7.0,737,710,5,4,27,4289920,1
36116,80,6,7.0,745,770,7,5,31,0,1
55550,80,6,7.0,843,1340,5,4,27,4278857,1
60798,80,6,7.0,52,0,1,0,20,0,1
43794,80,6,7.0,701,710,6,4,31,4268074,1
36490,80,6,7.0,937,738,6,5,27,4294912,1
38788,80,6,7.0,40,0,1,0,4,0,1
54322,80,6,7.0,616,1340,5,4,27,4261357,1
53680,80,6,7.0,112,0,2,0,22,1332712,1
58744,80,6,7.0,705,770,7,5,31,0,1
36946,80,6,7.0,802,770,7,5,31,0,1
42276,80,6,7.0,755,770,7,5,31,0,1
35936,80,6,7.0,52,0,1,0,20,0,1
35686,80,6,7.0,783,770,7,5,31,0,1
53292,80,6,7.0,844,710,5,4,27,4289921,1
56300,80,6,7.0,759,770,7,5,31,0,1
54582,80,6,7.0,661,1340,5,4,27,4260393,1
57858,80,6,7.0,773,770,7,5,31,0,1
58164,80,6,7.0,752,1340,6,4,31,4256201,1
35826,80,6,7.0,940,770,7,5,31,0,1
56630,80,6,7.0,745,1340,5,4,27,4262751,1
39160,80,6,7.0,873,770,7,5,31,0,1
34616,80,6,7.0,619,710,5,4,27,4289894,1
58258,80,6,7.0,112,0,2,0,22,1598173,1
60404,80,6,7.0,52,0,1,0,20,0,1
34240,80,6,7.0,112,0,2,0,22,1710964,1
38498,80,6,7.0,44,40,1,1,22,4294967,1
35874,80,6,7.0,52,0,1,0,20,0,1
41682,80,6,7.0,278,1340,5,4,25,4294310,1
34588,80,6,7.0,112,0,2,0,22,337050,1
47594,80,6,7.0,668,1340,5,4,27,4261188,1
34406,80,6,7.0,660,710,5,4,27,4289916,1
53506,80,6,7.0,762,710,5,4,27,4282959,1
36522,80,6,7.0,637,710,5,4,27,4282960,1
57288,80,6,7.0,858,770,7,5,31,0,1
33540,80,6,7.0,731,770,7,5,31,0,1
42284,80,6,7.0,528,1340,5,4,27,4278645,1
54886,80,6,7.0,882,1340,5,4,27,4262313,1
48062,80,6,7.0,698,718,6,4,30,0,1
41054,80,6,7.0,779,710,5,4,27,4289913,1
38568,80,6,7.0,762,770,7,5,31,0,1
57188,80,6,7.0,580,1340,5,4,27,4263881,1
36896,80,6,7.0,112,0,2,0,22,390915,1
58610,80,6,7.0,913,770,7,5,31,0,1
36460,80,6,7.0,701,1340,5,4,27,4264133,1
33170,80,6,7.0,975,1340,6,4,31,4256191,1
54904,80,6,7.0,632,710,5,4,27,4283065,1
34130,80,6,7.0,713,710,5,4,27,4289921,1
37994,80,6,7.0,624,1340,5,4,27,4262863,1
36478,80,6,7.0,778,710,5,4,27,4282959,1
60098,80,6,7.0,781,770,7,5,31,0,1
36692,80,6,7.0,734,1340,5,4,27,4261571,1
48626,80,6,7.0,663,1340,5,4,27,4275196,1
39082,80,6,7.0,851,770,7,5,31,0,1
49930,80,6,7.0,730,770,7,5,31,0,1
45560,80,6,7.0,781,770,7,5,31,0,1
41790,80,6,7.0,797,770,7,5,31,0,1
34772,80,6,7.0,637,770,7,5,31,0,1
49596,80,6,7.0,788,1340,5,4,27,4278462,1
42140,80,6,7.0,621,1340,5,4,27,4278627,1
53870,80,6,7.0,681,710,5,4,27,4283160,1
59138,80,6,7.0,52,0,1,0,20,0,1
36584,80,6,7.0,713,1340,5,4,27,4261550,1
58458,80,6,7.0,690,770,7,5,31,0,1
58472,80,6,7.0,835,770,7,5,31,0,1
45302,80,6,7.0,761,770,7,5,31,0,1
32810,80,6,7.0,678,1340,6,4,31,4237758,1
34556,80,6,7.0,52,0,1,0,20,0,1
52530,80,6,7.0,672,1340,5,4,27,4278784,1
45856,80,6,7.0,798,770,7,5,31,0,1
38496,80,6,7.0,882,1340,6,4,31,4258100,1
33483,80,6,7.0,44,40,1,1,22,4294967,1
46086,80,6,7.0,548,1340,5,4,27,4263382,1
37306,80,6,7.0,112,0,2,0,22,390814,1
37852,80,6,7.0,927,1340,5,4,27,4262835,1
53612,80,6,7.0,52,0,1,0,20,0,1
39068,80,6,7.0,707,770,7,5,31,0,1
58316,80,6,7.0,655,1340,6,4,31,4256227,1
0,0,1,0.0,440,0,3,0,0,4276323,1
52328,80,6,7.0,649,1340,5,4,27,4260868,1
53306,80,6,7.0,629,710,5,4,27,4283380,1
37954,80,6,7.0,778,770,7,5,31,0,1
60336,80,6,7.0,695,1340,5,4,27,4278765,1
57756,80,6,7.0,827,770,7,5,31,0,1
58394,80,6,7.0,758,1340,6,4,31,4256239,1
55960,80,6,7.0,802,770,7,5,31,0,1
37472,80,6,7.0,827,710,5,4,27,4282958,1
41778,80,6,7.0,654,770,7,5,31,0,1
42360,80,6,7.0,729,770,7,5,31,0,1
52536,80,6,7.0,1005,1340,6,4,31,4276130,1
53756,80,6,7.0,828,770,7,5,31,0,1
55194,80,6,7.0,677,1340,5,4,27,4278692,1
55110,80,6,7.0,624,1340,5,4,27,4260434,1
39428,80,6,7.0,922,710,5,4,27,4282962,1
37228,80,6,7.0,660,710,5,4,27,4289911,1
42686,80,6,7.0,112,0,2,0,22,1568581,1
47116,80,6,7.0,645,1340,5,4,27,4261014,1
56956,80,6,7.0,1116,1340,6,4,27,4277584,1
41764,80,6,7.0,4279,834,16,6,31,0,1
57332,80,6,7.0,52,0,1,0,20,0,1
41258,80,6,7.0,765,1288,5,3,30,4277745,1
41784,80,6,7.0,704,658,5,3,30,4291914,1
57180,80,6,7.0,745,1340,5,4,27,4263880,1
34752,80,6,7.0,112,0,2,0,22,337015,1
52548,80,6,7.0,758,1340,5,4,27,4278798,1
48742,80,6,7.0,588,710,5,4,27,4283059,1
52918,80,6,7.0,2830,1400,11,5,27,4260753,1
37100,80,6,7.0,668,710,5,4,27,4283370,1
47146,80,6,7.0,760,770,7,5,31,0,1
55218,80,6,7.0,659,658,5,3,30,4287708,1
60978,80,6,7.0,112,0,2,0,22,284107,1
42260,80,6,7.0,734,770,7,5,31,0,1
55140,80,6,7.0,666,1340,5,4,27,4278678,1
34902,80,6,7.0,839,710,5,4,27,4286036,1
34178,80,6,7.0,680,1340,5,4,27,4260415,1
54810,80,6,7.0,596,1340,5,4,27,4262300,1
41958,80,6,7.0,783,770,7,5,31,0,1
33818,80,6,7.0,1524,770,11,5,31,0,1
53160,80,6,7.0,798,1340,5,4,27,4264150,1
60130,80,6,7.0,705,770,7,5,31,0,1
49640,80,6,7.0,112,0,2,0,22,558813,1
58952,80,6,7.0,52,0,1,0,20,0,1
57198,80,6,7.0,716,1392,6,5,27,4260523,1
53506,80,6,7.0,733,710,5,4,27,4283512,1
52684,80,6,7.0,671,1340,5,4,27,4275716,1
53560,80,6,7.0,692,710,5,4,27,4282950,1
33994,80,6,7.0,421,696,5,4,25,4294782,1
42188,80,6,7.0,875,770,7,5,31,0,1
44038,80,6,7.0,756,710,6,4,31,4268110,1
48392,80,6,7.0,594,1340,5,4,27,4278891,1
57412,80,6,7.0,743,1340,5,4,27,4262115,1
36776,80,6,7.0,713,770,7,5,31,0,1
38966,80,6,7.0,2252,770,11,5,31,0,1
47964,80,6,7.0,663,1340,5,4,27,4261889,1
42184,80,6,7.0,52,0,1,0,20,0,1
34424,80,6,7.0,720,770,7,5,31,0,1
0,0,1,0.0,262,0,2,0,0,4268031,1
42472,80,6,7.0,711,710,6,4,31,4281469,1
37358,80,6,7.0,590,710,5,4,27,4289902,1
54456,80,6,7.0,805,770,7,5,31,0,1
38890,80,6,7.0,971,770,7,5,31,0,1
53198,80,6,7.0,112,0,2,0,22,62240,1
52780,80,6,7.0,611,1340,5,4,27,4260728,1
56800,80,6,7.0,705,770,7,5,31,0,1
37804,80,6,7.0,749,770,7,5,31,0,1
52790,80,6,7.0,876,770,7,5,31,0,1
51302,80,6,7.0,112,0,2,0,22,760412,1
36272,80,6,7.0,112,0,2,0,22,391057,1
36704,80,6,7.0,792,770,7,5,31,0,1
56314,80,6,7.0,784,770,8,5,31,0,1
42324,80,6,7.0,52,0,1,0,20,0,1
43318,80,6,7.0,700,1340,5,4,27,4264716,1
52524,80,6,7.0,779,770,7,5,31,0,1
60198,80,6,7.0,702,1340,5,4,27,4278749,1
33846,80,6,7.0,52,0,1,0,20,0,1
43338,80,6,7.0,664,1340,5,4,27,4279022,1
37354,80,6,7.0,670,710,5,4,27,4289901,1
36408,80,6,7.0,776,710,5,4,27,4289921,1
56400,80,6,7.0,4456,770,14,5,31,0,1
40456,80,6,7.0,887,770,7,5,31,0,1
38474,80,6,7.0,992,770,7,5,31,0,1
57952,80,6,7.0,777,1340,6,4,31,4237786,1
37958,80,6,7.0,112,0,2,0,22,1818474,1
56490,80,6,7.0,735,770,7,5,31,0,1
49908,80,6,7.0,605,1340,5,4,27,4260120,1
35108,80,6,7.0,547,710,5,4,27,4283211,1
54914,80,6,7.0,780,710,5,4,27,4283063,1
57460,80,6,7.0,748,770,7,5,31,0,1
54536,80,6,7.0,52,0,1,0,20,0,1
34690,80,6,7.0,112,0,2,0,22,337028,1
55346,80,6,7.0,762,1340,5,4,27,4262645,1
55612,80,6,7.0,587,1340,6,4,31,4239352,1
60078,80,6,7.0,703,1340,6,4,31,4254418,1
34400,80,6,7.0,723,770,7,5,31,0,1
37216,80,6,7.0,863,1340,6,4,31,4258115,1
60964,80,6,7.0,789,710,5,4,27,4289918,1
38964,80,6,7.0,112,0,2,0,22,1863533,1
60306,80,6,7.0,891,770,7,5,31,0,1
55864,80,6,7.0,685,770,7,5,31,0,1
55440,80,6,7.0,744,770,7,5,31,0,1
53024,80,6,7.0,776,1340,5,4,27,4260867,1
57140,80,6,7.0,929,770,7,5,31,0,1
41842,80,6,7.0,699,770,7,5,31,0,1
39748,80,6,7.0,866,770,7,5,31,0,1
42968,80,6,7.0,743,1340,5,4,27,4262544,1
36550,80,6,7.0,52,0,1,0,20,0,1
