Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 00:47:29.100,    0.003,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:29.360,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:29.296,    0.000,TCP  ,10001_232,    80,192.168.220.16, 52086,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:29.340,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:29.276,    0.000,TCP  ,192.168.220.16, 52086,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:29.855,    0.000,UDP  ,192.168.220.9,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:47:29.855,    0.000,UDP  ,192.168.220.15,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:47:30.140,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:29.855,    0.000,UDP  ,192.168.220.9,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-03-15 00:47:30.504,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:30.249,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:30.874,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:30.857,    0.018,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:31.911,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.5,  5100,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:31.912,    0.000,TCP  ,192.168.200.5,  5100,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:33.136,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47902,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:33.105,    0.000,TCP  ,10001_232,   443,192.168.220.16, 53529,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:32.912,    0.000,TCP  ,192.168.200.1,  5001,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:32.912,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.1,  5001,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:33.913,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  3031,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:33.914,    0.000,TCP  ,192.168.200.4,  3031,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:34.918,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  4000,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:34.440,    0.000,TCP  ,10013_97,   443,192.168.220.16, 43070,       1,      66,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:34.268,    0.000,TCP  ,192.168.220.16, 43070,10013_97,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:35.648,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:35.647,    0.004,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:35.968,    0.000,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:35.967,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:36.520,    0.000,UDP  ,DNS,    53,192.168.100.4, 49321,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.645,    0.000,UDP  ,DNS,    53,192.168.100.4, 60803,       1,     131,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.523,    0.000,UDP  ,DNS,    53,192.168.100.4, 45946,       1,      90,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.522,    0.000,UDP  ,192.168.100.4, 45946,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.399,    0.000,UDP  ,192.168.100.4, 49321,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.524,    0.000,UDP  ,192.168.100.4, 60803,DNS,    53,       1,      74,    1,......,  0,normal,---,---,---
2017-03-15 00:47:36.829,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:36.828,    0.003,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:37.485,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:36.646,    1.002,TCP  ,192.168.100.4, 49913,10006_132,    25,       2,     148,    1,....S.,  0,normal,---,---,---
2017-03-15 00:47:37.468,    0.220,TCP  ,192.168.200.8, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:37.889,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:37.872,    0.020,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:38.484,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:38.483,    0.004,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:40.508,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:41.325,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:41.306,    0.026,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:43.164,    0.000,TCP  ,192.168.220.16, 47902,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:43.133,    0.000,TCP  ,192.168.220.16, 53529,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:46.052,    0.350,TCP  ,10014_174,   443,192.168.220.16, 39168,       7,    3771,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:47:45.850,    0.020,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:45.879,    0.000,UDP  ,192.168.220.16, 58920,DNS,    53,       2,     174,    1,......,  0,normal,---,---,---
2017-03-15 00:47:45.883,    0.524,TCP  ,192.168.220.16, 39168,10014_174,   443,       9,    1481,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:47:45.881,    0.000,UDP  ,DNS,    53,192.168.220.16, 58920,       2,     456,    1,......,  0,normal,---,---,---
2017-03-15 00:47:45.871,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:45.881,    0.000,UDP  ,DNS,    53,192.168.220.16, 40982,       1,     251,    1,......,  0,normal,---,---,---
2017-03-15 00:47:45.880,    0.000,UDP  ,192.168.220.16, 40982,DNS,    53,       1,      87,    1,......,  0,normal,---,---,---
2017-03-15 00:47:48.655,    0.069,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63692,       7,     659,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:47:48.657,    0.054,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63694,       7,     654,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:47:48.657,    0.071,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63693,       7,     800,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:47:48.642,    0.073,TCP  ,192.168.200.8, 63693,EXT_SERVER,  8000,       6,     646,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:47:48.640,    0.067,TCP  ,192.168.200.8, 63692,EXT_SERVER,  8000,       6,     649,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:47:48.642,    0.053,TCP  ,192.168.200.8, 63694,EXT_SERVER,  8000,       6,     575,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:47:49.457,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:49.437,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:49.916,    0.000,TCP  ,192.168.220.16, 51425,192.168.200.5,    25,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:49.917,    0.000,TCP  ,192.168.200.5,    25,192.168.220.16, 51425,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:49.861,    0.075,TCP  ,EXT_SERVER,  8000,192.168.200.8, 63695,       7,    1824,    1,.AP.SF, 32,normal,---,---,---
2017-03-15 00:47:49.846,    0.074,TCP  ,192.168.200.8, 63695,EXT_SERVER,  8000,       6,     639,    1,.AP.SF,  0,normal,---,---,---
2017-03-15 00:47:50.473,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:50.365,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:50.728,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:50.916,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9,  4000,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:47:52.443,    0.021,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:52.460,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:53.233,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47902,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:53.201,    0.000,TCP  ,10001_232,   443,192.168.220.16, 53529,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:53.758,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:53.757,    0.003,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:54.151,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 50110,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:54.462,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:47:54.445,    0.019,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:54.133,    0.275,TCP  ,192.168.200.9, 50110,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:54.792,    0.000,TCP  ,10013_97,   443,192.168.220.16, 43070,       1,      66,    1,.A...., 32,normal,---,---,---
2017-03-15 00:47:54.621,    0.000,TCP  ,192.168.220.16, 43070,10013_97,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:47:57.872,    0.000,UDP  ,192.168.100.5,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:47:58.875,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:47:58.874,    0.002,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:01.741,    0.000,UDP  ,DNS,    53,192.168.220.16, 37638,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 00:48:01.905,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:01.723,    0.200,TCP  ,10001_232,    80,192.168.220.16, 52206,       4,     697,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.085,TCP  ,10000_35,   443,192.168.220.16, 48022,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.085,TCP  ,10001_232,   443,192.168.220.16, 53577,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.085,TCP  ,10000_35,   443,192.168.220.16, 48024,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.085,TCP  ,10000_35,   443,192.168.220.16, 48025,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.089,TCP  ,10000_35,   443,192.168.220.16, 48027,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.718,    0.085,TCP  ,10000_35,   443,192.168.220.16, 48023,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.698,    0.000,UDP  ,192.168.220.16, 37638,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 00:48:01.698,    0.049,TCP  ,192.168.220.16, 48027,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.697,    0.050,TCP  ,192.168.220.16, 53577,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.703,    0.220,TCP  ,192.168.220.16, 52206,10001_232,    80,       5,    2154,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.696,    0.047,TCP  ,192.168.220.16, 48023,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.943,    0.036,TCP  ,192.168.220.16, 47902,10000_35,   443,       2,     603,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:01.697,    0.046,TCP  ,192.168.220.16, 48025,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.696,    0.047,TCP  ,192.168.220.16, 48022,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:01.887,    0.020,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:01.697,    0.046,TCP  ,192.168.220.16, 48024,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:02.643,    0.173,TCP  ,10003_193,    80,192.168.220.16, 57396,       3,     908,    1,.AP.S., 32,normal,---,---,---
2017-03-15 00:48:02.586,    0.002,UDP  ,DNS,    53,192.168.220.16, 51668,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 00:48:02.850,    0.002,UDP  ,DNS,    53,192.168.220.16, 60887,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 00:48:02.487,    0.329,TCP  ,192.168.220.16, 57396,10003_193,    80,       5,    2408,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 00:48:00.733,    2.227,TCP  ,192.168.220.16, 55975,10002_114,   443,       4,    1869,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:02.585,    0.003,UDP  ,192.168.220.16, 51668,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:48:02.848,    0.004,UDP  ,192.168.220.16, 60887,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 00:48:03.229,    0.000,TCP  ,192.168.220.16, 53529,10001_232,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:05.396,    0.064,TCP  ,10004_36,   443,192.168.200.8, 63680,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:05.385,    0.075,TCP  ,192.168.200.8, 63680,10004_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:05.918,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  2196,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 00:48:06.396,    0.063,TCP  ,10005_14,   443,192.168.200.8, 63681,       3,     254,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:06.276,    0.000,UDP  ,192.168.220.16,  5353,10008_251,  5353,       1,      87,    1,......,  0,normal,---,---,---
2017-03-15 00:48:06.385,    0.000,UDP  ,192.168.220.3,  5353,10008_251,  5353,       1,     965,    1,......,  0,normal,---,---,---
2017-03-15 00:48:06.386,    0.074,TCP  ,192.168.200.8, 63681,10005_14,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:06.598,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:06.759,    0.000,TCP  ,10014_174,   443,192.168.220.16, 39168,       1,      66,    1,.A...., 32,normal,---,---,---
2017-03-15 00:48:06.596,    0.004,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:06.589,    0.000,TCP  ,192.168.220.16, 39168,10014_174,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:07.883,    0.000,UDP  ,192.168.100.4,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 00:48:08.503,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53564,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:08.923,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:08.906,    0.018,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:08.486,    0.222,TCP  ,192.168.200.8, 53564,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:10.100,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:10.099,    0.004,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:11.993,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:12.045,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:12.017,    0.000,TCP  ,10000_35,   443,192.168.220.16, 47902,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:12.372,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 00:48:12.044,    0.003,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:11.973,    0.000,TCP  ,192.168.220.16, 47786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:12.355,    0.020,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:12.810,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:48:12.701,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:13.073,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 00:48:13.297,    0.000,TCP  ,10001_232,   443,192.168.220.16, 53529,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 00:48:14.175,    0.177,TCP  ,10013_97,   443,192.168.220.16, 43070,       2,     163,    1,.AP..F, 32,normal,---,---,---
2017-03-15 00:48:14.177,    0.175,TCP  ,192.168.220.16, 43070,10013_97,   443,       2,     132,    1,.A...F,  0,normal,---,---,---
2017-03-15 00:48:14.792,    0.000,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:14.791,    0.005,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:16.026,    0.002,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 00:48:16.478,    0.000,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       1,     108,    1,.AP...,  0,normal,---,---,---
