Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,58645.19015659955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.705169677734375e-05,100.0,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,38714.269891083626,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.5839805603027343e-05,100.0,0.0,DDOS-RSTFINFLOOD
2.32,47,64.7,1227.804806650859,0.0,0.05,0.0,0.0,0.04,0.0,0.0,4,5,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.93,0.93,51142.0,60.0,578.0,511.42,173.12348486008764,511.42,0.0008155798912048,100.0,29971.741010101,MIRAI-GREIP_FLOOD
28.16,6,71.08,895.5031662731066,0.02,0.15,0.39,0.16,0.56,0.0,0.0,56,15,2,39,0.92,0.07,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,45032.0,60.0,2962.0,450.32,795.0605577596276,450.32,0.0011280417442321,100.0,632121.2905050502,DOS-HTTP_FLOOD
0.0,47,67.18,1687.5702600375794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.99,0.99,56266.0,60.0,578.0,562.66,87.67020617350589,562.66,0.0005925679206848,100.0,7686.065050505031,MIRAI-GREIP_FLOOD
20.0,6,64.0,17093.793047234787,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0,94,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.851030349731445e-05,100.0,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,13705.980001307104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.297039031982422e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,16076.90597569857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.220102310180664e-05,100.0,0.0,DOS-TCP_FLOOD
0.0,1,64.0,30384.700086931323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.292083740234375e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,27225.1330650396,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.673076629638672e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.12,6,64.0,25550.09746588693,1.0,0.0,0.99,0.01,0.01,0.0,0.0,1,0,100,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6353.0,60.0,413.0,63.53,35.300000000000075,63.53,3.91387939453125e-05,100.0,1246.0900000000051,DDOS-RSTFINFLOOD
20.0,6,64.0,35778.41849355967,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7949810028076173e-05,100.0,0.0,DDOS-RSTFINFLOOD
22.8,6,63.4,195.38197808750093,0.2,0.2,0.1,0.1,0.6,0.0,0.0,6,2,2,1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1005.0,60.0,441.0,100.5,119.67664768032232,100.5,0.0051434993743896,10.0,14322.5,RECON-PORTSCAN
7.92,17,71.5,9639.41901084758,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.0,0.0,0.04,0.0,1.0,1.0,6046.0,60.0,70.0,60.46,2.04702296770286,60.46,0.0001081013679504,100.0,4.190303030303021,DOS-UDP_FLOOD
8.0,17,64.0,51225.01221299463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.953125e-05,100.0,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,22568.221684153887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.431962966918945e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,35137.00259696741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.846002578735352e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,5586.595274248115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001789999008178,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,151747.61215629522,0.0,0.0,0.07,0.93,0.93,0.0,0.0,93,0,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.589889526367188e-06,100.0,0.0,DDOS-PSHACK_FLOOD
7.92,17,63.36,23770.495891187304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,5.1069259643554685e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,26846.98201369776,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0,46,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.726005554199219e-05,100.0,0.0,DOS-SYN_FLOOD
0.4,47,64.0,5496.61761044203,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58682.0,74.0,592.0,586.82,51.8000000000001,586.82,0.0001842212677001,100.0,2683.2400000000102,MIRAI-GREETH_FLOOD
20.0,6,64.0,21132.124143490528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.733085632324219e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,10991.362683438156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,9.099006652832032e-05,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,102550.22004889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,9.751319885253906e-06,100.0,0.0,DOS-TCP_FLOOD
0.96,1,63.6,4414.034644608617,0.01,0.0,0.0,0.01,0.03,0.0,0.0,3,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,0.0,1.0,1.0,90615.0,66.0,1514.0,906.15,589.03981747048,906.15,0.000226559638977,100.0,346967.9065656564,DDOS-ICMP_FRAGMENTATION
7.92,17,65.91,22320.81315523389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010.0,60.0,70.0,60.1,1.000000000000001,60.1,4.481077194213867e-05,100.0,1.0000000000000022,DDOS-UDP_FLOOD
20.0,6,64.0,18632.242015014883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.367040634155274e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,12022.196743866083,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.317947387695312e-05,100.0,0.0,DDOS-PSHACK_FLOOD
32.0,6,62.2,1810.3086020113085,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5284.0,66.0,2962.0,528.4,1012.9529110476952,528.4,0.000552487373352,10.0,1026073.6,MITM-ARPSPOOFING
20.0,6,64.0,50027.48091603054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.999855041503906e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,32637.95813555365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.0639171600341795e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,64.0,34879.866943866946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.8679370880126955e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,11437.659185732597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.743047714233398e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,47,64.0,3708.655555064327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800.0,578.0,578.0,578.0,0.0,578.0,0.000269649028778,100.0,0.0,MIRAI-GREIP_FLOOD
19.88,6,64.64,8704.584414236795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6033.0,60.0,93.0,60.33,3.299999999999994,60.33,0.0001151013374328,100.0,10.88999999999996,DDOS-TCP_FLOOD
20.0,6,64.0,18983.045937995023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.267858505249023e-05,100.0,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,44863.66456305488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.267122268676758e-05,100.0,0.0,DDOS-UDP_FLOOD
19.88,6,65.91,11270.163370593293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6183.0,60.0,243.0,61.83,18.299999999999937,61.83,8.87298583984375e-05,100.0,334.8899999999977,DOS-TCP_FLOOD
8.36,17,64.0,8303.579347481787,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,7350.0,60.0,1392.0,73.5,133.1939802079522,73.5,0.0001204395294189,100.0,17740.636363636364,DDOS-UDP_FLOOD
8.0,17,64.0,30922.32379828959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.2351016998291015e-05,100.0,0.0,DDOS-UDP_FLOOD
0.0,1,63.36,20471.003953340816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,4.8859119415283205e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23425.32253560458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.27103042602539e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,15745.566483970268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.350994110107422e-05,100.0,0.0,DDOS-SYN_FLOOD
0.08,1,65.91,4573.741603419699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6170.0,60.0,230.0,61.7,17.0,61.7,0.0002186489105224,100.0,288.99999999999994,DDOS-ICMP_FLOOD
0.0,1,64.0,41339.483540311456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.41994857788086e-05,100.0,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,56565.124747134185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.768827438354492e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,11246.2903874514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.907794952392578e-05,100.0,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,6302.769471200805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001586604118347,100.0,0.0,DOS-UDP_FLOOD
20.0,6,64.0,25754.046420238243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.882884979248047e-05,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,34769.990881207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.15713882446289e-05,100.0,0.0,DOS-SYN_FLOOD
0.0,1,64.0,45206.98426384997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.213001251220703e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,46686.37577916296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.1419525146484376e-05,100.0,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,53560.26050312859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.9309520721435546e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,24243.130454887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.1248798370361326e-05,100.0,0.0,DOS-TCP_FLOOD
0.0,1,64.0,29429.581813078865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.448009490966797e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,40864.22447388932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.447128295898437e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,41788.422835508616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.393960952758789e-05,100.0,0.0,DDOS-UDP_FLOOD
31.2,6,112.9,79.20177048635502,0.1,0.2,0.0,0.3,0.8,0.0,0.0,8,2,1,0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1383.0,66.0,718.0,138.3,204.13397017100743,138.3,0.0126259803771972,10.0,41670.67777777777,VULNERABILITYSCAN
8.0,17,64.0,34566.54029998352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.8941631317138672e-05,100.0,0.0,DDOS-UDP_FLOOD
0.08,1,65.91,12454.875875994774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6154.0,60.0,214.0,61.54,15.39999999999998,61.54,8.037090301513672e-05,100.0,237.1599999999993,DDOS-ICMP_FLOOD
20.0,6,64.0,9767.59740108521,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.000102379322052,100.0,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,18103.08602011308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.5239200592041015e-05,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,36523.02333681644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.737998962402344e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,25921.166800568568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.882884979248047e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,32648.12018370048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.0629634857177734e-05,100.0,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,43518.40630836273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.3169517517089845e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,17416.036208113608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.74183464050293e-05,100.0,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,31385.09428314876,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.3659934997558595e-05,100.0,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,13042.801169226945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.668018341064453e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,63.36,12587.94717887155,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6014.0,60.0,74.0,60.14,1.3999999999999988,60.14,7.944107055664062e-05,100.0,1.9599999999999969,DOS-SYN_FLOOD
20.12,6,64.0,36589.93282735759,0.0,0.98,0.02,0.0,0.03,0.0,0.0,3,98,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7329921722412108e-05,100.0,0.0,DDOS-SYN_FLOOD
8.0,17,64.64,26414.15706278733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6026.0,60.0,86.0,60.26,2.599999999999998,60.26,3.818988800048828e-05,100.0,6.75999999999999,DDOS-UDP_FLOOD
20.0,6,64.0,35137.00259696741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.8519630432128907e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,64.0,23685.92726451321,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.223108291625977e-05,100.0,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,50255.26000479271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.9898414611816405e-05,100.0,0.0,DDOS-UDP_FLOOD
20.88,6,68.46,3710.033347191141,0.0,0.0,0.0,0.01,0.12,0.0,0.0,12,0,0,0,0.0,0.11,0.01,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,23518.0,60.0,2922.0,235.18,510.05108438946473,235.18,0.0002695488929748,100.0,260152.1086868689,DOS-TCP_FLOOD
7.6,17,73.55,15255.342983923763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,1.0,1.0,6050.0,60.0,70.0,60.5,2.190429135575903,60.5,6.556034088134766e-05,100.0,4.797979797979798,DDOS-UDP_FLOOD
