Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
10.152.152.11-63.215.202.67-58999-443-6,10.152.152.11,58999,63.215.202.67,443,6,23/02/2016 02:47:53 PM,5820669,7,4,286,129,220,0,40.8571428571,80.7184996793,129,0,32.25,64.5,71.2976463702,1.8898171327,582066.9,1584261.91863182,5036257,30,5820669,970111.5,2016536.37447637,5036399,68,784144,261381.333333333,451744.572288736,783011,403,0,0,0,0,152,92,1.2026109026,0.6872062301,0,220,34.5833333333,69.4569301907,4824.2651515152,1,2,0,4,10,0,0,0,0,37.7272727273,40.8571428571,32.25,0,0,0,0,0,0,0,26,0,11,14600,980,3,20,0,0,0,0,1456253274040240,1977381.73075154,1456253278839026,1456253273018597,Non-Tor,Browsing
63.215.202.67-10.152.152.11-443-58999-6,63.215.202.67,443,10.152.152.11,58999,6,23/02/2016 02:47:58 PM,584,2,0,0,0,0,0,0,0,0,0,0,0,0,3424.6575342466,584,0,584,584,584,584,0,584,584,0,0,0,0,0,0,0,0,0,40,0,3424.6575342466,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,980,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-209.84.3.70-39216-80-6,10.152.152.11,39216,209.84.3.70,80,6,23/02/2016 02:47:45 PM,13427058,67,95,3183,116382,1460,0,47.5074626866,229.126428851,1460,0,1225.0736842105,452.6736234932,8904.7801834177,12.0651895598,83397.8757763975,688471.779191563,7852327,4,5574731,84465.6212121212,477659.002082086,3793727,16,13426837,142838.691489362,898737.255056382,7857144,4,0,0,0,0,1352,1912,4.9899240772,7.0752654826,0,1460,733.527607362,692.7771212051,479940.139665228,1,2,0,54,161,0,0,0,1,738.0555555556,47.5074626866,1225.0736842105,0,0,0,0,46,67333,0,19,0,718,14600,1387,3,20,0,0,0,0,1447151686047280,115126928876637,1456253271506201,7847510,Non-Tor,Browsing
10.152.152.11-23.23.95.214-43168-80-6,10.152.152.11,43168,23.23.95.214,80,6,23/02/2016 02:47:53 PM,5901960,3,1,0,0,0,0,0,0,0,0,0,0,0,0.6777409539,1967320,3407402.06627175,5901849,7,5901960,2950980,4173158.96058633,5901849,111,0,0,0,0,0,0,0,0,0,72,32,0.5083057154,0.1694352385,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728126639919892,1.0297265609534E+015,1456253273937941,5901842,Non-Tor,Browsing
10.152.152.11-63.215.202.67-58987-443-6,10.152.152.11,58987,63.215.202.67,443,6,23/02/2016 02:47:50 PM,8998994,19,19,6009,12720,1460,0,316.2631578947,542.3862750338,1460,0,669.4736842105,694.4818506885,2081.2326355591,4.2226942256,243216.054054054,870321.727136227,5188173,5,8998994,499944.111111111,1212734.60539714,5188173,18,3810634,211701.888888889,320359.124899264,924505,6,0,0,0,0,392,392,2.1113471128,2.1113471128,0,1460,480.2307692308,636.5753546802,405228.182186235,1,2,0,14,37,0,0,0,1,492.8684210526,316.2631578947,669.4736842105,0,0,0,0,18,4910,0,158,0,334,14600,1959,8,20,0,0,0,0,1456253272818146,1647495.44224921,1456253279839961,1456253270841015,Non-Tor,Browsing
10.152.152.11-63.215.202.67-58998-443-6,10.152.152.11,58998,63.215.202.67,443,6,23/02/2016 02:47:53 PM,6822571,10,8,2134,2105,1460,0,213.4,456.7428646891,1460,0,263.125,515.560565238,621.3200273035,2.6383016021,401327.705882353,1248274.72708649,5169440,11,6822571,758063.444444445,1676971.62517782,5169440,16,1652910,236130,304407.091973342,652719,11,0,0,0,0,212,172,1.4657231123,1.1725784898,0,1460,223.1052631579,459.5695926912,211204.210526316,1,2,0,6,17,0,0,0,0,235.5,213.4,263.125,0,0,0,0,7,2551,0,118,0,116,14600,1345,5,20,0,0,0,0,1.4562532741474E+015,1668835.2021183,1456253279840107,1456253273017597,Non-Tor,Browsing
63.215.202.67-10.152.152.11-443-58987-6,63.215.202.67,443,10.152.152.11,58987,6,23/02/2016 02:47:59 PM,388,2,0,0,0,0,0,0,0,0,0,0,0,0,5154.6391752577,388,0,388,388,388,388,0,388,388,0,0,0,0,0,0,0,0,0,40,0,5154.6391752577,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1959,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
63.215.202.67-10.152.152.11-443-58998-6,63.215.202.67,443,10.152.152.11,58998,6,23/02/2016 02:47:59 PM,444,2,0,0,0,0,0,0,0,0,0,0,0,0,4504.5045045045,444,0,444,444,444,444,0,444,444,0,0,0,0,0,0,0,0,0,40,0,4504.5045045045,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1345,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-23.74.205.209-45594-443-6,10.152.152.11,45594,23.74.205.209,443,6,23/02/2016 02:45:59 PM,116043502,28,27,1103,11164,402,0,39.3928571429,105.6483823247,1460,0,413.4814814815,634.346748806,105.7103567936,0.4739601878,2148953.74074074,4027451.96013476,10015903,6,116043298,4297899.92592593,4845431.11441577,10016070,21,116043345,4463205.57692308,4863363.92804557,10016175,42,0,0,0,0,572,552,0.2412888229,0.2326713649,0,1460,219.0535714286,481.2121218016,231565.106168831,0,2,0,13,54,0,0,0,0,223.0363636364,39.3928571429,413.4814814815,0,0,0,0,7,2943,0,20,0,202,14600,1181,4,20,0,0,0,0,1456253186198100,35613270.4378076,1456253275171090,1456253159127932,Non-Tor,Browsing
10.152.152.11-23.74.205.209-45594-443-6,10.152.152.11,45594,23.74.205.209,443,6,23/02/2016 02:48:00 PM,30,2,0,31,0,31,0,15.5,21.9203102168,0,0,0,0,1033333.33333333,66666.6666666667,30,0,30,30,30,30,0,30,30,0,0,0,0,0,1,0,0,0,40,0,66666.6666666667,0,0,31,20.6666666667,17.8978583449,320.3333333333,1,0,0,1,2,0,0,0,0,31,15.5,0,0,0,0,0,0,0,1,15,0,0,2640,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37390-443-6,10.152.152.11,37390,65.61.34.87,443,6,23/02/2016 02:45:58 PM,116681150,22,23,2485,4976,858,0,112.9545454545,260.5738131916,1460,0,216.347826087,473.9095242281,63.9434904438,0.385666408,2651844.31818182,4320773.33712281,10016006,7,116680991,5556237.66666667,4816540.15399061,10016261,158,116679894,5303631.54545455,4850792.98664054,10016169,16,0,0,0,0,452,472,0.1885480217,0.1971183863,0,1460,162.1956521739,380.4662414322,144754.560869565,0,2,0,9,44,0,0,0,1,165.8,112.9545454545,216.347826087,0,0,0,0,9,1911,0,55,0,110,14600,1280,5,20,0,0,0,0,1456253191004640,38044334.3644376,1456253275171173,1456253158490304,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37390-443-6,10.152.152.11,37390,65.61.34.87,443,6,23/02/2016 02:48:00 PM,21,2,0,29,0,29,0,14.5,20.5060966544,0,0,0,0,1380952.38095238,95238.0952380952,21,0,21,21,21,21,0,21,21,0,0,0,0,0,1,0,0,0,40,0,95238.0952380952,0,0,29,19.3333333333,16.7431578065,280.3333333333,1,0,0,1,2,0,0,0,0,29,14.5,0,0,0,0,0,0,0,1,14,0,0,1892,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37387-443-6,10.152.152.11,37387,65.61.34.87,443,6,23/02/2016 02:47:55 PM,5093884,3,1,29,0,29,0,9.6666666667,16.7431578065,0,0,0,0,5.6931017667,0.7852554161,1697961.33333333,2940670.37830158,5093555,55,5093884,2546942,3601842.13723172,5093829,55,0,0,0,0,0,0,0,0,0,60,20,0.5889415621,0.196313854,0,29,5.8,12.9691942695,168.2,1,0,0,1,4,0,0,0,0,7.25,9.6666666667,0,0,0,0,0,0,0,0,7,0,0,5458,1824,1,20,0,0,0,0,1456253280840740,0,1456253280840740,1456253280840740,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37391-443-6,10.152.152.11,37391,65.61.34.87,443,6,23/02/2016 02:45:58 PM,117384271,29,31,3127,12237,834,0,107.8275862069,251.5812945814,1460,0,394.7419354839,599.8849871846,130.8863604051,0.5111417355,1989563.91525424,3894233.06795165,10015825,5,117384087,4192288.82142857,4796066.44758819,10016012,32,117383790,3912793,4748529.32548443,10016060,24,0,0,0,0,592,632,0.2470518388,0.2640898967,0,1460,251.868852459,480.7284221335,231099.815846995,0,2,0,14,59,0,0,0,1,256.0666666667,107.8275862069,394.7419354839,0,0,0,0,9,3270,0,52,0,203,14600,1357,6,20,0,0,0,0,1456253184106720,35176727.9049716,1456253275874975,1456253158491108,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37391-443-6,10.152.152.11,37391,65.61.34.87,443,6,23/02/2016 02:48:00 PM,16,2,0,29,0,29,0,14.5,20.5060966544,0,0,0,0,1812500,125000,16,0,16,16,16,16,0,16,16,0,0,0,0,0,1,0,0,0,40,0,125000,0,0,29,19.3333333333,16.7431578065,280.3333333333,1,0,0,1,2,0,0,0,0,29,14.5,0,0,0,0,0,0,0,1,14,0,0,2622,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37389-443-6,10.152.152.11,37389,65.61.34.87,443,6,23/02/2016 02:45:58 PM,116681413,40,42,2397,29925,770,0,59.925,190.7919241827,1460,0,712.5,687.70804391,277.0107009246,0.702768315,1440511.27160494,3435044.95757042,10020107,5,116681248,2991826.87179487,4481107.01636589,10020107,16,116681101,2845880.51219512,4415970.55406017,10020311,13,0,0,0,0,812,852,0.3428138122,0.3599545028,0,1460,389.421686747,601.7110991506,362056.246841023,0,2,0,20,81,0,0,0,1,394.1707317073,59.925,712.5,0,0,0,0,27,8936,0,29,0,364,14600,1258,5,20,0,0,0,0,1456253177417260,31419573.7265673,1456253275171158,1456253158490042,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37389-443-6,10.152.152.11,37389,65.61.34.87,443,6,23/02/2016 02:48:00 PM,15,2,0,29,0,29,0,14.5,20.5060966544,0,0,0,0,1933333.33333333,133333.333333333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,1,0,0,0,40,0,133333.333333333,0,0,29,19.3333333333,16.7431578065,280.3333333333,1,0,0,1,2,0,0,0,0,29,14.5,0,0,0,0,0,0,0,1,14,0,0,2640,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37392-443-6,10.152.152.11,37392,65.61.34.87,443,6,23/02/2016 02:45:58 PM,116775529,24,23,2309,5072,690,0,96.2083333333,229.6980965958,1460,0,220.5217391304,480.119575027,63.2067357194,0.402481585,2538598.45652174,4260788.04216012,10021837,6,116775274,5077185.82608696,4864721.49772836,10021837,25,116774510,5307932.27272727,4848374.28984047,10022032,60,0,0,0,0,492,472,0.2055225115,0.1969590735,0,1460,153.7708333333,371.6118565078,138095.371897163,0,2,0,10,46,0,0,0,0,157.0425531915,96.2083333333,220.5217391304,0,0,0,0,4,2502,0,49,0,107,14600,1237,5,20,0,0,0,0,1456253189952000,37557361.7985302,1456253275266927,1456253158491934,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37392-443-6,10.152.152.11,37392,65.61.34.87,443,6,23/02/2016 02:48:00 PM,14,2,0,29,0,29,0,14.5,20.5060966544,0,0,0,0,2071428.57142857,142857.142857143,14,0,14,14,14,14,0,14,14,0,0,0,0,0,1,0,0,0,40,0,142857.142857143,0,0,29,19.3333333333,16.7431578065,280.3333333333,1,0,0,1,2,0,0,0,0,29,14.5,0,0,0,0,0,0,0,1,14,0,0,1646,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37393-443-6,10.152.152.11,37393,65.61.34.87,443,6,23/02/2016 02:45:58 PM,116678272,23,22,2317,3768,690,0,100.7391304348,234.8198956631,1460,0,171.2727272727,412.1474749717,52.1519550787,0.3856759209,2651778.90909091,4321033.00895563,10016107,7,116678167,5303553.04545455,4848154.18919302,10016239,20,116677970,5556093.80952381,4816899.61295683,10016240,16,0,0,0,0,472,452,0.1971232484,0.1885526724,0,1460,132.2826086957,328.4337689394,107868.74057971,0,2,0,9,44,0,0,0,0,135.2222222222,100.7391304348,171.2727272727,0,0,0,0,0,0,0,51,0,83,14600,1237,5,20,0,0,0,0,1456253191121350,37949668.53252,1456253275171196,1456253158493183,Non-Tor,Browsing
10.152.152.11-65.61.34.87-37393-443-6,10.152.152.11,37393,65.61.34.87,443,6,23/02/2016 02:48:00 PM,16,2,0,29,0,29,0,14.5,20.5060966544,0,0,0,0,1812500,125000,16,0,16,16,16,16,0,16,16,0,0,0,0,0,1,0,0,0,40,0,125000,0,0,29,19.3333333333,16.7431578065,280.3333333333,1,0,0,1,2,0,0,0,0,29,14.5,0,0,0,0,0,0,0,1,14,0,0,1658,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.74.205.209-10.152.152.11-443-45594-6,23.74.205.209,443,10.152.152.11,45594,6,23/02/2016 02:48:00 PM,832,2,0,0,0,0,0,0,0,0,0,0,0,0,2403.8461538462,832,0,832,832,832,832,0,832,832,0,0,0,0,0,0,0,0,0,40,0,2403.8461538462,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1181,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37390-6,65.61.34.87,443,10.152.152.11,37390,6,23/02/2016 02:48:00 PM,918,2,0,0,0,0,0,0,0,0,0,0,0,0,2178.6492374728,918,0,918,918,918,918,0,918,918,0,0,0,0,0,0,0,0,0,40,0,2178.6492374728,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1280,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37387-6,65.61.34.87,443,10.152.152.11,37387,6,23/02/2016 02:48:00 PM,826,2,0,0,0,0,0,0,0,0,0,0,0,0,2421.3075060533,826,0,826,826,826,826,0,826,826,0,0,0,0,0,0,0,0,0,40,0,2421.3075060533,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1824,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37391-6,65.61.34.87,443,10.152.152.11,37391,6,23/02/2016 02:48:00 PM,818,2,0,0,0,0,0,0,0,0,0,0,0,0,2444.9877750611,818,0,818,818,818,818,0,818,818,0,0,0,0,0,0,0,0,0,40,0,2444.9877750611,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1357,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37389-6,65.61.34.87,443,10.152.152.11,37389,6,23/02/2016 02:48:00 PM,704,2,0,0,0,0,0,0,0,0,0,0,0,0,2840.9090909091,704,0,704,704,704,704,0,704,704,0,0,0,0,0,0,0,0,0,40,0,2840.9090909091,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1258,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37392-6,65.61.34.87,443,10.152.152.11,37392,6,23/02/2016 02:48:00 PM,809,2,0,0,0,0,0,0,0,0,0,0,0,0,2472.1878862794,809,0,809,809,809,809,0,809,809,0,0,0,0,0,0,0,0,0,40,0,2472.1878862794,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1237,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
65.61.34.87-10.152.152.11-443-37393-6,65.61.34.87,443,10.152.152.11,37393,6,23/02/2016 02:48:00 PM,776,2,0,0,0,0,0,0,0,0,0,0,0,0,2577.3195876289,776,0,776,776,776,776,0,776,776,0,0,0,0,0,0,0,0,0,40,0,2577.3195876289,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1237,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-23.251.130.27-43116-80-6,10.152.152.11,43116,23.251.130.27,80,6,23/02/2016 02:47:46 PM,15570808,5,5,756,591,756,0,151.2,338.093478198,591,0,118.2,264.3032349405,86.5080347789,0.6422274297,1730089.77777778,3508864.55838818,9998672,13,10555306,2638826.5,4913564.11846462,9998672,143,15570678,3892669.5,4648635.48777563,9998922,269,0,0,0,0,112,112,0.3211137148,0.3211137148,0,756,122.4545454545,274.9310326741,75587.0727272727,1,2,0,2,9,0,0,0,1,134.7,151.2,118.2,0,0,0,0,0,0,0,75,0,59,14600,1007,1,20,0,0,0,0,1274221609859973,514863278582988,1456253276583142,5015080,Non-Tor,Browsing
10.152.152.11-23.251.130.27-43117-80-6,10.152.152.11,43117,23.251.130.27,80,6,23/02/2016 02:47:46 PM,16199200,5,5,814,554,814,0,162.8,364.031866737,554,0,110.8,247.756331907,84.4486147464,0.6173144353,1799911.11111111,3459977.32818831,9997955,8,11287232,2821808,4794253.54122335,9997955,130,16199078,4049769.5,4447217.35415473,9998280,558653,0,0,0,0,112,112,0.3086572176,0.3086572176,0,814,124.3636363636,282.7335398312,79938.2545454546,1,2,0,2,9,0,0,0,1,136.8,162.8,110.8,0,0,0,0,0,0,0,81,0,55,14600,1015,1,20,0,0,0,0,1456253268168450,4067714.92336974,1456253277315197,1456253266027996,Non-Tor,Browsing
10.152.152.11-185.31.17.175-59266-80-6,10.152.152.11,59266,185.31.17.175,80,6,23/02/2016 02:47:57 PM,5762672,3,1,0,0,0,0,0,0,0,0,0,0,0,0.6941224488,1920890.66666667,3326886.24200563,5762448,21,5762672,2881336,4074507.66511587,5762448,224,0,0,0,0,0,0,0,0,0,72,32,0.5205918366,0.1735306122,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728126641420457,1029726563272680,1456253277078487,5762427,Non-Tor,Browsing
10.152.152.11-50.31.164.165-42897-80-6,10.152.152.11,42897,50.31.164.165,80,6,23/02/2016 02:47:57 PM,5632979,3,1,0,0,0,0,0,0,0,0,0,0,0,0.7101038367,1877659.66666667,3251245.01255232,5631874,121,5632979,2816489.5,3981554.943195,5631874,1105,0,0,0,0,0,0,0,0,0,72,32,0.5325778775,0.1775259592,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728126641420059,1.02972656345814E+015,1456253277209227,5630890,Non-Tor,Browsing
185.31.17.175-10.152.152.11-80-59266-6,185.31.17.175,80,10.152.152.11,59266,6,23/02/2016 02:48:02 PM,22,2,0,0,0,0,0,0,0,0,0,0,0,0,90909.0909090909,22,0,22,22,22,22,0,22,22,0,0,0,0,0,0,0,0,0,40,0,90909.0909090909,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,913,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
50.31.164.165-10.152.152.11-80-42897-6,50.31.164.165,80,10.152.152.11,42897,6,23/02/2016 02:48:02 PM,22,2,0,0,0,0,0,0,0,0,0,0,0,0,90909.0909090909,22,0,22,22,22,22,0,22,22,0,0,0,0,0,0,0,0,0,40,0,90909.0909090909,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,913,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-216.58.209.102-37588-443-6,10.152.152.11,37588,216.58.209.102,443,6,23/02/2016 02:48:02 PM,842583,8,5,716,168,517,0,89.5,176.5939652747,168,0,33.6,75.131884044,1049.1548013668,15.4287470789,70215.25,235047.674565714,816264,2,842583,120369,307053.486547539,816398,39,842271,210567.75,403962.246732187,816264,451,0,0,0,0,172,112,9.494613587,5.9341334919,0,517,63.1428571429,139.9960752982,19598.9010989011,1,2,0,5,12,0,0,0,0,68,89.5,33.6,0,0,0,0,5,1049,0,55,0,12,14600,980,4,20,0,0,0,0,1456253282911740,426188.339353876,1456253283258210,1456253282416263,Non-Tor,Browsing
216.58.209.102-10.152.152.11-443-37588-6,216.58.209.102,443,10.152.152.11,37588,6,23/02/2016 02:48:03 PM,445,2,0,0,0,0,0,0,0,0,0,0,0,0,4494.3820224719,445,0,445,445,445,445,0,445,445,0,0,0,0,0,0,0,0,0,40,0,4494.3820224719,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,980,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-37.252.163.84-44635-80-6,10.152.152.11,44635,37.252.163.84,80,6,23/02/2016 02:47:44 PM,18677292,32,32,19319,15405,1460,0,603.71875,713.5543578261,1448,0,481.40625,637.3292489542,1859.156027544,3.426620947,296464.952380952,1362063.22728402,10016516,5,18614458,600466.387096774,1909990.76697476,10016516,21,18677126,602487.935483871,1909068.46293514,10016730,5,0,0,0,0,652,652,1.7133104735,1.7133104735,0,1460,534.2153846154,672.0422580721,451640.796634615,1,2,0,18,63,0,0,0,1,542.5625,603.71875,481.40625,0,0,0,0,14,7842,0,301,0,240,14600,2640,16,20,0,0,0,0,1456253267968790,3635412.06199368,1456253283555169,1456253264940744,Non-Tor,Browsing
10.152.152.11-173.194.112.190-55260-443-6,10.152.152.11,55260,173.194.112.190,443,6,23/02/2016 02:46:04 PM,61697829,29,30,1974,21602,1004,0,68.0689655172,200.6960977332,1460,0,720.0666666667,660.1085560324,382.1204146421,0.9562735181,1063755.67241379,7658134.59308772,58367890,6,61697829,2203493.89285714,11009673.3072482,58368706,31,61659246,2126180.89655172,10819041.0876623,58368107,7,0,0,0,0,592,612,0.4700327462,0.4862407719,0,1460,392.9333333333,584.9788889909,342200.300564972,0,2,0,26,58,0,0,0,1,399.593220339,68.0689655172,720.0666666667,0,0,0,0,27,8893,0,33,0,366,14600,1239,8,20,0,0,0,0,1456253169102830,13450423.1502757,1456253226024577,1456253164365417,Non-Tor,Browsing
10.152.152.11-77.238.185.35-60016-443-6,10.152.152.11,60016,77.238.185.35,443,6,23/02/2016 02:47:47 PM,17541269,12,12,1207,3688,528,0,100.5833333333,202.4650175545,1460,0,307.3333333333,549.8975662188,279.056207393,1.3682020383,762663.869565217,2372617.57191422,10000460,4,17541255,1594659.54545455,3306169.70153153,10000460,11,17541131,1594648.27272727,3305412.37254728,10000645,12,0,0,0,0,252,252,0.6841010191,0.6841010191,0,1460,195.8,411.986144589,169732.583333333,1,2,0,7,23,0,0,0,1,203.9583333333,100.5833333333,307.3333333333,0,0,0,0,8,3185,0,50,0,153,14600,1114,3,20,0,0,0,0,1456253269679901,4736335.38040779,1456253284644672,1456253267103645,Non-Tor,Browsing
10.152.152.11-216.58.209.102-37589-443-6,10.152.152.11,37589,216.58.209.102,443,6,23/02/2016 02:48:03 PM,823422,4,2,198,0,198,0,49.5,99,0,0,0,0,240.4599342743,7.286664675,164684.4,367381.385176631,821876,39,823422,274474,474637.405571874,822538,206,1379,1379,0,1379,1379,0,0,0,0,92,52,4.85777645,2.428888225,0,198,28.2857142857,74.8369656558,5600.5714285714,1,2,0,1,5,0,0,0,0,33,49.5,0,0,0,0,0,0,0,0,33,0,0,14600,980,1,20,0,0,0,0,1456253283877571,472.1239244097,1456253283877855,1456253283877030,Non-Tor,Browsing
10.152.152.11-173.194.116.186-39576-80-6,10.152.152.11,39576,173.194.116.186,80,6,23/02/2016 02:46:08 PM,116109737,16,14,621,468,621,0,38.8125,155.25,468,0,33.4285714286,125.078261215,9.3790583644,0.2583762635,4003784.03448276,4875902.77189017,10015839,12,116109737,7740649.13333334,4069459.28130416,10016036,97,110917766,8532135.84615385,3620460.73298827,10016071,781,0,0,0,0,332,292,0.1378006739,0.1205755896,0,621,35.1290322581,137.4056626527,18880.3161290323,1,2,0,2,29,0,0,0,0,36.3,38.8125,33.4285714286,0,0,0,0,0,0,0,20,0,15,14600,991,1,20,0,0,0,0,1404244171073155,275205988365606,1456253279650953,5191707,Non-Tor,Browsing
10.152.152.11-10.152.152.10-36643-53-17,10.152.152.11,36643,10.152.152.10,53,17,23/02/2016 02:01:39 PM,340210,2,2,90,106,45,45,45,0,61,45,53,11.313708499,576.1147526528,11.7574439317,113403.333333333,196377.034383691,340160,10,40,40,0,40,40,10,10,0,10,10,0,0,0,0,16,16,5.8787219658,5.8787219658,45,61,48.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,60.25,45,53,0,0,0,0,4,576,0,22,0,26,0,0,1,8,0,0,0,0,1456250499286625,240494.087349357,1456250499456680,1456250499116570,Non-Tor,Browsing
10.152.152.11-63.251.210.243-34537-80-6,10.152.152.11,34537,63.251.210.243,80,6,23/02/2016 02:47:51 PM,15786081,5,5,404,749,404,0,80.8,180.674292582,749,0,149.8,334.9629830295,73.0390272291,0.6334694469,1754009,3479635.50824479,9999805,18,10915512,2728878,4866436.12352154,9999805,215,15785884,3946471,4555655.85574481,10000240,478,0,0,0,0,112,112,0.3167347235,0.3167347235,0,749,104.8181818182,245.6342069753,60336.1636363636,1,2,0,2,9,0,0,0,1,115.3,80.8,149.8,0,0,0,0,0,0,0,40,0,74,14600,980,1,20,0,0,0,0,1456253273488960,4033333.7928509,1456253282583195,1456253271667732,Non-Tor,Browsing
