Date,Duration,Protocol,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Tos,Packets,Bytes,Flows,Label
2011-08-18 10:19:44.965,0.000,UDP,147.32.84.229,13363,78.90.114.156,51283,INT,0,1,60,1,Background
2011-08-18 10:19:44.977,0.000,TCP,147.32.84.59,51281,81.95.101.9,80,,A_,0,1,60,Background
2011-08-18 10:19:44.978,0.000,TCP,81.95.101.9,80,,0,->,147.32.84.59:51281,A_,0,66,Background
2011-08-18 10:19:44.997,0.000,TCP,147.32.84.59,50805,91.193.133.20,80,A_,0,1,60,1,Background
2011-08-18 10:19:44.997,0.000,TCP,147.32.84.59,51280,81.95.101.9,80,,A_,0,1,60,Background
2011-08-18 10:19:44.998,0.000,TCP,81.95.101.9,80,,0,->,147.32.84.59:51280,A_,0,66,Background
2011-08-18 10:19:45.002,0.000,TCP,91.193.133.20,80,147.32.84.59,50805,A_,0,1,60,1,Background
2011-08-18 10:19:45.009,0.239,UDP,217.202.0.157,7372,147.32.84.229,13363,INT,0,2,708,1,Background
2011-08-18 10:19:45.010,0.531,TCP,147.32.84.229,443,178.40.8.61,18926,PA_,0,5,881,1,Background
2011-08-18 10:19:45.010,0.245,TCP,147.32.84.118,49201,212.161.8.2,12350,PA_,0,2,120,1,Background
2011-08-18 10:19:45.012,4.709,TCP,192.87.23.66,5627,147.32.84.229,443,PA_,0,9,1105,1,Background
2011-08-18 10:19:45.019,0.000,TCP,65.54.89.236,80,,0,->,147.32.86.223:38688,FA_,0,60,Background
2011-08-18 10:19:45.019,0.000,TCP,147.32.86.223,38688,65.54.89.236,80,,RA_,0,2,120,Background
2011-08-18 10:19:45.022,0.000,UDP,147.32.84.118,54487,69.255.249.160,35677,INT,0,1,72,1,Background
2011-08-18 10:19:45.022,0.000,UDP,147.32.84.118,54487,178.204.4.43,56308,INT,0,1,72,1,Background
2011-08-18 10:19:45.022,0.000,UDP,147.32.84.118,54487,130.88.201.125,30250,INT,0,1,74,1,Background
2011-08-18 10:19:45.025,0.000,UDP,216.93.133.95,43719,147.32.84.229,13363,INT,0,1,60,1,Background
2011-08-18 10:19:45.025,2.847,TCP,147.32.84.229,443,212.39.97.9,27720,PA_,0,10,623,1,Background
2011-08-18 10:19:45.026,0.000,TCP,147.32.84.59,51284,81.95.101.9,80,,A_,0,1,60,Background
2011-08-18 10:19:45.034,0.183,TCP,147.32.86.51,34553,194.79.52.194,80,FSPA_,0,6,1056,1,Background
2011-08-18 10:19:45.035,0.183,TCP,147.32.86.51,34553,194.79.52.194,80,_FSPA,0,4,1197,1,Background
2011-08-18 10:19:45.045,0.000,UDP,71.58.153.235,53212,147.32.84.229,13363,INT,0,1,60,1,Background
2011-08-18 10:19:45.049,0.000,UDP,147.32.84.229,13363,71.58.153.235,53212,INT,0,3,2916,1,Background
2011-08-18 10:19:45.049,0.000,UDP,99.88.17.179,63526,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:45.050,0.000,UDP,147.32.84.229,13363,99.88.17.179,63526,INT,0,1,60,1,Background
2011-08-18 10:19:45.053,0.000,UDP,130.88.201.125,30250,147.32.84.118,54487,INT,0,1,60,1,Background
2011-08-18 10:19:45.055,0.000,UDP,90.195.90.227,8748,147.32.84.229,13363,INT,0,1,180,1,Background
2011-08-18 10:19:45.056,0.000,UDP,147.32.84.229,13363,90.195.90.227,8748,INT,0,1,62,1,Background
2011-08-18 10:19:45.056,0.000,TCP,212.161.8.2,12350,147.32.84.118,49201,PA_,0,1,60,1,Background
2011-08-18 10:19:45.059,0.000,TCP,147.32.84.59,47995,205.188.11.18,5190,PA_,0,1,60,1,Background
2011-08-18 10:19:45.094,0.324,TCP,178.40.8.61,18926,147.32.84.229,443,PA_,0,6,436,1,Background
2011-08-18 10:19:45.097,0.000,TCP,147.32.84.59,51323,81.95.101.9,80,,A_,0,1,60,Background
2011-08-18 10:19:45.098,0.000,TCP,81.95.101.9,80,,0,->,147.32.84.59:51323,A_,0,66,Background
2011-08-18 10:19:45.101,0.000,TCP,147.32.84.59,53546,74.125.232.197,80,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:19:45.105,0.202,TCP,147.32.86.181,1078,147.32.3.12,4628,PA_,0,3,216,1,Background
2011-08-18 10:19:45.109,0.000,TCP,74.125.232.197,80,147.32.84.59,53546,A_,0,1,66,1,Background
2011-08-18 10:19:45.113,0.000,UDP,75.139.130.133,54148,147.32.86.239,161,INT,0,1,120,1,Background
2011-08-18 10:19:45.124,4.912,TCP,147.32.84.59,1654,117.194.42.208,33482,PA_,0,14,20216,1,Background
2011-08-18 10:19:45.130,0.025,TCP,209.85.149.189,443,147.32.85.8,51288,FPA_,0,4,334,1,Background
2011-08-18 10:19:45.130,0.025,TCP,147.32.85.8,51288,209.85.149.189,443,FPA_,0,4,291,1,LEGITIMATE
2011-08-18 10:19:45.133,0.241,TCP,147.32.85.8,51364,209.85.149.189,443,SPA_,0,7,2836,1,LEGITIMATE
2011-08-18 10:19:45.134,0.000,TCP,147.32.87.3,524,,0,->,147.32.86.15:1064,A_,0,120,Background
2011-08-18 10:19:45.134,0.000,ICMP,147.32.87.1,0,,0,->,147.32.87.3,,RED,1,Background
2011-08-18 10:19:45.142,0.000,UDP,178.204.4.43,56308,147.32.84.118,54487,INT,0,1,60,1,Background
2011-08-18 10:19:45.146,0.000,TCP,147.32.3.12,4628,147.32.86.181,1078,PA_,0,3,196,1,Background
2011-08-18 10:19:45.151,0.000,UDP,69.255.249.160,35677,147.32.84.118,54487,INT,0,1,60,1,Background
2011-08-18 10:19:45.154,0.095,UDP,147.32.84.229,13363,217.202.0.157,7372,INT,0,2,146,1,Background
2011-08-18 10:19:45.158,0.180,TCP,209.85.149.189,443,147.32.85.8,51364,SPA_,0,5,978,1,Background
2011-08-18 10:19:45.176,0.000,UDP,147.32.193.105,1194,147.32.84.59,54010,INT,0,1,95,1,Background
2011-08-18 10:19:45.176,0.000,TCP,205.188.11.18,5190,147.32.84.59,47995,A_,0,1,60,1,Background
2011-08-18 10:19:45.180,0.000,UDP,188.62.193.200,56692,147.32.86.165,12114,INT,0,1,60,1,Background
2011-08-18 10:19:45.180,0.000,UDP,147.32.86.165,12114,188.62.193.200,56692,INT,0,1,93,1,Background
2011-08-18 10:19:45.210,0.315,TCP,147.32.84.59,2796,63.135.80.58,80,,PA_,0,2,1487,Background
2011-08-18 10:19:45.210,0.391,TCP,147.32.84.59,2854,66.150.244.242,80,FSPA_,0,5,949,1,Background
2011-08-18 10:19:45.216,0.736,TCP,62.168.45.90,31361,147.32.84.229,13363,PA_,0,2,120,1,Background
2011-08-18 10:19:45.220,0.000,UDP,147.32.85.25,59569,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.220,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:59569,INT,0,129,Background
2011-08-18 10:19:45.220,0.000,UDP,147.32.85.25,60783,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.220,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:60783,INT,0,141,Background
2011-08-18 10:19:45.235,0.247,TCP,147.32.85.124,62306,78.46.33.143,80,,FSRPA_,0,33,2685,Background
2011-08-18 10:19:45.238,0.000,UDP,147.32.84.229,13363,95.42.94.39,1262,INT,0,1,72,1,Background
2011-08-18 10:19:45.240,0.000,UDP,147.32.85.25,50158,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.240,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:50158,INT,0,129,Background
2011-08-18 10:19:45.240,0.000,UDP,147.32.85.25,33356,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.241,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:33356,INT,0,141,Background
2011-08-18 10:19:45.244,0.000,UDP,147.32.85.25,42216,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.245,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:42216,INT,0,129,Background
2011-08-18 10:19:45.245,0.000,UDP,147.32.85.25,33969,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.245,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:33969,INT,0,141,Background
2011-08-18 10:19:45.252,0.000,UDP,147.32.84.229,13363,66.218.230.15,12355,INT,0,1,79,1,Background
2011-08-18 10:19:45.252,3.242,TCP,147.32.84.229,13363,194.24.138.4,56061,PA_,0,3,186,1,Background
2011-08-18 10:19:45.252,4.225,TCP,147.32.84.59,38410,209.85.148.103,80,FSPA_,0,14,4049,1,LEGITIMATE
2011-08-18 10:19:45.261,4.216,TCP,147.32.84.59,38410,209.85.148.103,80,_FSPA,0,10,6418,1,LEGITIMATE
2011-08-18 10:19:45.262,0.000,TCP,147.32.84.59,53266,74.125.232.193,80,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:19:45.262,0.000,TCP,147.32.84.59,53547,74.125.232.197,80,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:19:45.263,0.218,TCP,78.46.33.143,80,,0,->,147.32.85.124:62306,SPA_,0,69770,Background
2011-08-18 10:19:45.265,0.000,UDP,147.32.85.25,48201,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.265,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:48201,INT,0,129,Background
2011-08-18 10:19:45.266,0.000,UDP,147.32.85.25,57702,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.266,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:57702,INT,0,141,Background
2011-08-18 10:19:45.269,0.000,UDP,147.32.85.25,39699,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.269,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:39699,INT,0,129,Background
2011-08-18 10:19:45.270,0.000,UDP,147.32.85.25,49533,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.270,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:49533,INT,0,141,Background
2011-08-18 10:19:45.270,0.000,TCP,74.125.232.193,80,147.32.84.59,53266,A_,0,1,66,1,Background
2011-08-18 10:19:45.270,0.000,TCP,74.125.232.197,80,147.32.84.59,53547,A_,0,1,66,1,Background
2011-08-18 10:19:45.300,0.000,UDP,147.32.85.25,44019,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:19:45.301,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:44019,INT,0,129,Background
2011-08-18 10:19:45.301,0.000,UDP,147.32.85.25,42632,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:19:45.301,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:42632,INT,0,141,Background
2011-08-18 10:19:45.304,0.000,UDP,84.2.177.57,32839,147.32.84.229,13363,INT,0,1,73,1,Background
2011-08-18 10:19:45.305,0.000,UDP,147.32.84.229,13363,84.2.177.57,32839,INT,0,1,60,1,Background
2011-08-18 10:19:45.324,0.000,UDP,80.171.100.214,57153,147.32.84.229,13363,INT,0,1,85,1,Background
2011-08-18 10:19:45.325,0.000,UDP,147.32.84.229,13363,80.171.100.214,57153,INT,0,2,435,1,Background
2011-08-18 10:19:45.338,0.000,UDP,147.32.86.51,54106,147.32.80.9,53,,INT,0,1,76,Background
2011-08-18 10:19:45.338,0.034,TCP,147.32.85.60,52024,147.32.80.13,80,,PA_,0,3,267,LEGITIMATE
2011-08-18 10:19:45.338,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.51:54106,INT,0,162,Background
2011-08-18 10:19:45.339,0.000,UDP,147.32.86.51,43498,147.32.80.9,53,,INT,0,1,76,Background
2011-08-18 10:19:45.339,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.51:43498,INT,0,121,Background
2011-08-18 10:19:45.339,0.000,UDP,147.32.86.51,43566,147.32.80.9,53,,INT,0,1,89,Background
2011-08-18 10:19:45.339,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.51:43566,INT,0,139,Background
2011-08-18 10:19:45.340,0.000,UDP,147.32.86.51,33232,147.32.80.9,53,,INT,0,1,76,Background
2011-08-18 10:19:45.340,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.51:33232,INT,0,121,Background
2011-08-18 10:19:45.340,0.000,UDP,147.32.86.51,46101,147.32.80.9,53,,INT,0,1,89,Background
2011-08-18 10:19:45.341,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.51:46101,INT,0,139,Background
2011-08-18 10:19:45.355,0.000,UDP,147.32.84.229,13363,85.130.37.117,34306,INT,0,1,171,1,Background
2011-08-18 10:19:45.357,0.000,UDP,147.32.84.94,7103,85.10.207.87,52012,INT,0,1,61,1,Background
2011-08-18 10:19:45.364,4.996,UDP,178.200.203.145,7300,147.32.84.94,7103,INT,3,16,1248,1,Background
2011-08-18 10:19:45.369,1.018,TCP,147.32.84.59,49171,205.188.18.66,5190,SPA_,0,8,947,1,Background
2011-08-18 10:19:45.371,0.000,UDP,62.140.233.105,64161,147.32.86.165,12114,INT,0,1,177,1,Background
2011-08-18 10:19:45.372,0.000,UDP,147.32.86.165,12114,62.140.233.105,64161,INT,0,1,62,1,Background
2011-08-18 10:19:45.372,0.000,UDP,82.6.33.151,54495,147.32.84.229,13363,INT,0,1,187,1,Background
2011-08-18 10:19:45.372,0.000,TCP,147.32.80.13,80,,0,->,147.32.85.60:52024,PA_,0,593,LEGITIMATE
2011-08-18 10:19:45.373,0.715,TCP,147.32.84.229,13363,81.191.93.173,3180,PA_,0,4,331,1,Background
2011-08-18 10:19:45.384,0.000,UDP,85.10.207.87,52012,147.32.84.94,7103,INT,0,1,71,1,Background
2011-08-18 10:19:45.385,0.231,TCP,84.0.97.196,1448,147.32.84.229,13363,PA_,0,2,323,1,Background
2011-08-18 10:19:45.386,0.000,TCP,147.32.84.229,13363,84.0.97.196,1448,PA_,0,1,70,1,Background
2011-08-18 10:19:45.387,4.387,UDP,192.134.164.161,443,147.32.84.59,56328,INT,0,21,5315,1,Background
2011-08-18 10:19:45.389,2.131,UDP,212.8.163.97,43315,147.32.84.229,13363,INT,0,2,1325,1,Background
2011-08-18 10:19:45.390,2.131,UDP,147.32.84.229,13363,212.8.163.97,43315,INT,0,2,1331,1,Background
2011-08-18 10:19:45.392,0.500,TCP,90.214.156.98,3015,147.32.84.229,13363,PA_,0,3,1495,1,Background
2011-08-18 10:19:45.394,0.000,TCP,63.135.80.58,80,,0,->,147.32.84.59:2796,PA_,0,301,Background
2011-08-18 10:19:45.401,0.391,TCP,147.32.84.59,2854,66.150.244.242,80,_FSPA,0,5,469,1,Background
2011-08-18 10:19:45.417,0.000,TCP,147.32.84.59,51282,81.95.101.9,80,,A_,0,1,60,Background
2011-08-18 10:19:45.418,0.000,TCP,81.95.101.9,80,,0,->,147.32.84.59:51282,A_,0,66,Background
2011-08-18 10:19:45.418,0.003,UDP,66.218.230.15,12355,147.32.84.229,13363,INT,0,2,403,1,Background
2011-08-18 10:19:45.429,0.000,UDP,58.125.90.156,13918,147.32.84.229,13363,INT,0,1,183,1,Background
2011-08-18 10:19:45.430,0.000,UDP,147.32.84.229,13363,58.125.90.156,13918,INT,0,1,62,1,Background
2011-08-18 10:19:45.432,3.122,TCP,147.32.85.124,62308,78.46.33.143,80,,SPA_,0,2562,154678,Background
2011-08-18 10:19:45.432,0.331,TCP,147.32.84.229,13363,62.168.45.90,31361,PA_,0,2,120,1,Background
2011-08-18 10:19:45.451,4.637,TCP,147.32.97.253,56699,147.32.84.8,22,,PA_,0,29,2752,Background
2011-08-18 10:19:45.454,0.060,TCP,147.32.85.124,62310,78.46.33.143,80,,SPA_,0,4,559,Background
2011-08-18 10:19:45.457,4.578,TCP,117.194.42.208,33482,147.32.84.59,1654,A_,0,8,564,1,Background
2011-08-18 10:19:45.458,4.427,TCP,147.32.84.8,22,,0,->,147.32.97.253:56699,PA_,0,3100,Background
2011-08-18 10:19:45.459,3.082,TCP,78.46.33.143,80,,0,->,147.32.85.124:62308,SPA_,0,7747422,Background
2011-08-18 10:19:45.474,0.000,TCP,112.198.79.177,31044,147.32.84.229,13363,RA_,0,1,60,1,Background
2011-08-18 10:19:45.476,3.442,TCP,74.125.232.214,443,147.32.84.216,37177,PA_,0,3,894,1,Background
2011-08-18 10:19:45.476,3.442,TCP,147.32.84.216,37177,74.125.232.214,443,A_,0,3,198,1,LEGITIMATE
2011-08-18 10:19:45.482,0.029,TCP,78.46.33.143,80,,0,->,147.32.85.124:62310,SPA_,0,2079,Background
2011-08-18 10:19:45.484,0.000,UDP,188.112.82.3,17607,147.32.85.56,44076,INT,0,1,63,1,Background
2011-08-18 10:19:45.485,0.000,UDP,147.32.85.56,44076,188.112.82.3,17607,INT,0,1,63,1,Background
2011-08-18 10:19:45.486,0.705,TCP,205.188.18.66,5190,147.32.84.59,49171,SPA_,0,8,2303,1,Background
2011-08-18 10:19:45.489,0.000,UDP,79.119.110.91,38698,147.32.84.59,63550,INT,0,1,148,1,Background
2011-08-18 10:19:45.489,0.000,ICMP,147.32.84.59,0,,0,->,79.119.110.91,,URP,1,Background
2011-08-18 10:19:45.496,0.000,UDP,79.235.148.137,53531,147.32.84.229,13363,INT,0,1,180,1,Background
2011-08-18 10:19:45.497,0.000,UDP,147.32.84.229,13363,79.235.148.137,53531,INT,0,1,62,1,Background
2011-08-18 10:19:45.508,1.156,UDP,94.143.246.32,55768,147.32.84.229,13363,INT,0,2,157,1,Background
2011-08-18 10:19:45.508,1.155,UDP,147.32.84.229,13363,94.143.246.32,55768,INT,0,2,552,1,Background
2011-08-18 10:19:45.514,0.000,UDP,84.0.136.2,64055,147.32.84.229,13363,INT,0,1,178,1,Background
2011-08-18 10:19:45.515,0.000,UDP,147.32.84.229,13363,84.0.136.2,64055,INT,0,1,62,1,Background
2011-08-18 10:19:45.518,0.000,UDP,122.106.253.50,27241,147.32.84.229,13363,INT,0,1,79,1,Background
2011-08-18 10:19:45.518,0.000,UDP,147.32.84.229,13363,122.106.253.50,27241,INT,0,1,60,1,Background
2011-08-18 10:19:45.534,0.772,TCP,147.32.86.51,42694,66.220.158.53,80,SPA_,0,8,4952,1,Background
2011-08-18 10:19:45.534,0.881,TCP,147.32.86.51,42695,66.220.158.53,80,SPA_,0,14,3579,1,Background
2011-08-18 10:19:45.541,0.152,TCP,147.32.84.229,13363,90.214.156.98,3015,PA_,0,2,120,1,Background
2011-08-18 10:19:45.556,0.000,UDP,85.207.55.98,28726,147.32.84.229,13363,INT,0,1,185,1,Background
2011-08-18 10:19:45.557,4.922,TCP,147.32.84.229,13363,213.155.227.215,59277,PA_,0,7,610,1,Background
2011-08-18 10:19:45.575,0.000,UDP,147.32.86.20,55325,147.32.80.9,53,,INT,0,1,84,Background
2011-08-18 10:19:45.576,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.20:55325,INT,0,177,Background
2011-08-18 10:19:45.576,0.206,TCP,147.32.86.20,3548,188.138.84.239,80,FSPA_,0,15,1029,1,Background
2011-08-18 10:19:45.577,0.212,TCP,130.236.37.3,443,147.32.85.18,53175,PA_,0,3,210,1,Background
2011-08-18 10:19:45.579,0.038,TCP,147.32.85.18,53175,130.236.37.3,443,PA_,0,3,202,1,Background
2011-08-18 10:19:45.584,0.000,ICMP,147.32.87.249,0,,0,->,147.32.87.13,,ECR,2,Background
2011-08-18 10:19:45.601,0.181,TCP,147.32.86.20,3548,188.138.84.239,80,_FSPA,0,24,29068,1,Background
2011-08-18 10:19:45.614,0.000,UDP,178.18.13.80,18799,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:19:45.615,0.000,UDP,147.32.84.229,13363,178.18.13.80,18799,INT,0,1,473,1,Background
2011-08-18 10:19:45.626,0.000,TCP,112.198.79.177,52933,147.32.84.229,443,RA_,0,1,60,1,Background
2011-08-18 10:19:45.633,0.672,TCP,66.220.158.53,80,147.32.86.51,42694,SPA_,0,5,1194,1,Background
2011-08-18 10:19:45.633,0.782,TCP,66.220.158.53,80,147.32.86.51,42695,SPA_,0,12,14992,1,Background
2011-08-18 10:19:45.640,0.298,TCP,81.191.93.173,3180,147.32.84.229,13363,PA_,0,3,234,1,Background
2011-08-18 10:19:45.652,0.000,UDP,85.130.37.117,34306,147.32.84.229,13363,INT,0,1,77,1,Background
2011-08-18 10:19:45.658,0.527,TCP,160.45.120.159,1060,147.32.84.229,13363,PA_,0,3,293,1,Background
2011-08-18 10:19:45.660,0.798,TCP,84.234.7.64,5550,147.32.84.229,13363,PA_,0,2,557,1,Background
2011-08-18 10:19:45.660,0.756,TCP,147.32.84.229,13363,84.234.7.64,5550,PA_,0,2,120,1,Background
2011-08-18 10:19:45.661,0.000,UDP,84.72.65.111,44950,147.32.84.229,13363,INT,0,1,174,1,Background
2011-08-18 10:19:45.662,0.000,UDP,147.32.84.229,13363,84.72.65.111,44950,INT,0,1,62,1,Background
2011-08-18 10:19:45.662,0.000,UDP,87.248.162.8,2767,147.32.86.165,12114,INT,0,1,178,1,Background
2011-08-18 10:19:45.663,0.000,UDP,147.32.86.165,12114,87.248.162.8,2767,INT,0,1,62,1,Background
2011-08-18 10:19:45.683,2.331,TCP,147.32.84.59,53602,86.63.194.228,80,SPA_,0,6,761,1,Background
2011-08-18 10:19:45.684,2.330,TCP,147.32.84.59,53602,86.63.194.228,80,_FSPA,0,6,3704,1,Background
2011-08-18 10:19:45.721,0.000,UDP,86.31.25.237,28159,147.32.84.229,13363,INT,0,1,174,1,Background
2011-08-18 10:19:45.721,0.000,UDP,147.32.84.229,13363,86.31.25.237,28159,INT,0,1,62,1,Background
2011-08-18 10:19:45.728,0.000,UDP,109.93.98.73,11739,147.32.84.229,13363,INT,0,1,74,1,Background
2011-08-18 10:19:45.728,0.000,UDP,147.32.84.229,13363,109.93.98.73,11739,INT,0,1,60,1,Background
2011-08-18 10:19:45.747,4.963,TCP,213.155.227.215,59277,147.32.84.229,13363,PA_,0,6,411,1,Background
2011-08-18 10:19:45.759,0.000,UDP,147.32.84.138,60632,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.759,0.000,UDP,147.32.84.138,53830,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.760,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:60632,INT,0,133,Background
2011-08-18 10:19:45.760,0.000,UDP,69.7.49.168,54949,147.32.84.229,443,INT,0,1,60,1,Background
2011-08-18 10:19:45.760,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:53830,INT,0,133,Background
2011-08-18 10:19:45.760,0.000,UDP,147.32.84.229,443,69.7.49.168,54949,INT,0,1,68,1,Background
2011-08-18 10:19:45.764,0.000,TCP,147.32.84.229,13363,212.20.78.205,1028,PA_,0,1,60,1,Background
2011-08-18 10:19:45.764,0.030,TCP,147.32.84.229,443,147.122.45.75,60730,PA_,0,2,154,1,Background
2011-08-18 10:19:45.767,0.000,UDP,147.32.84.138,59238,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.767,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:59238,INT,0,133,Background
2011-08-18 10:19:45.767,0.000,UDP,147.32.84.138,54723,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.768,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:54723,INT,0,133,Background
2011-08-18 10:19:45.768,0.501,TCP,147.32.86.223,38693,89.221.217.12,1935,SRPA_,0,9,4201,1,Background
2011-08-18 10:19:45.769,0.309,TCP,89.221.217.12,1935,147.32.86.223,38693,SPA_,0,8,3855,1,Background
2011-08-18 10:19:45.771,0.159,TCP,146.103.254.11,19746,147.32.84.229,443,PA_,0,3,529,1,Background
2011-08-18 10:19:45.772,0.000,UDP,147.32.84.229,13363,85.207.55.98,28726,INT,0,1,73,1,Background
2011-08-18 10:19:45.773,0.000,TCP,147.32.84.215,49565,86.49.87.107,6889,S_,0,1,74,1,Background
2011-08-18 10:19:45.775,0.000,UDP,147.32.84.138,38865,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.775,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:38865,INT,0,133,Background
2011-08-18 10:19:45.775,0.000,UDP,147.32.84.138,36950,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.775,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:36950,INT,0,133,Background
2011-08-18 10:19:45.780,0.000,UDP,147.32.84.138,59419,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.780,0.000,UDP,147.32.84.138,38821,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.780,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:59419,INT,0,133,Background
2011-08-18 10:19:45.780,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:38821,INT,0,133,Background
2011-08-18 10:19:45.785,0.000,UDP,147.32.84.138,58174,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.785,0.000,UDP,147.32.84.138,49441,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.785,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:58174,INT,0,133,Background
2011-08-18 10:19:45.785,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:49441,INT,0,133,Background
2011-08-18 10:19:45.786,0.000,TCP,86.49.87.107,6889,147.32.84.215,49565,RA_,0,1,60,1,Background
2011-08-18 10:19:45.790,0.000,UDP,147.32.84.138,53782,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.790,0.000,UDP,147.32.84.138,60907,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.790,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:53782,INT,0,133,Background
2011-08-18 10:19:45.790,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:60907,INT,0,133,Background
2011-08-18 10:19:45.791,1.039,TCP,79.54.38.63,1754,147.32.84.118,6881,S_,0,3,186,1,Background
2011-08-18 10:19:45.791,1.039,TCP,147.32.84.118,6881,79.54.38.63,1754,RA_,0,3,180,1,Background
2011-08-18 10:19:45.795,0.030,TCP,147.122.45.75,60730,147.32.84.229,443,A_,0,2,132,1,Background
2011-08-18 10:19:45.795,0.000,UDP,113.162.160.61,40852,147.32.84.229,13363,INT,0,1,72,1,Background
2011-08-18 10:19:45.795,0.000,UDP,147.32.84.138,51597,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.796,0.000,UDP,147.32.84.138,34196,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:19:45.796,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:51597,INT,0,133,Background
2011-08-18 10:19:45.796,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:34196,INT,0,133,Background
2011-08-18 10:19:45.796,0.000,UDP,147.32.84.229,13363,113.162.160.61,40852,INT,0,1,60,1,Background
2011-08-18 10:19:45.807,0.000,UDP,200.8.46.63,3242,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:19:45.808,0.000,UDP,147.32.84.229,13363,200.8.46.63,3242,INT,0,1,60,1,Background
2011-08-18 10:19:45.815,0.000,UDP,81.158.228.152,31302,147.32.86.165,12114,INT,0,1,64,1,Background
2011-08-18 10:19:45.816,0.000,UDP,147.32.86.165,12114,81.158.228.152,31302,INT,0,1,93,1,Background
2011-08-18 10:19:45.830,0.000,TCP,74.125.232.215,443,147.32.84.164,54784,PA_,0,2,600,1,Background
2011-08-18 10:19:45.831,0.000,TCP,147.32.84.164,54784,74.125.232.215,443,A_,0,2,132,1,LEGITIMATE
2011-08-18 10:19:45.832,0.000,TCP,147.32.84.59,53152,66.220.151.73,80,A_,0,1,60,1,Background
