Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label,Attack_Type
10.0.0.8-10.0.0.254-43245-1883-6,10.0.0.8,43245,10.0.0.254,1883,6,14/09/2023 01:09:20 PM,119991650,29,29,438.0,4.0,18.0,0.0,15.103448275862066,5.783874304516251,2.0,0.0,0.1379310344827586,0.5157614295551275,3.683589649779797,0.4833669676181634,2105116.666666667,2429502.757530315,5012241.0,11.0,119991639.0,4285415.67857143,1607633.7552650813,5012263.0,2950.0,119991631.0,4285415.392857143,1599889.2295412284,5012280.0,58.0,1,0,0,0,928,928,0.2416834838090817,0.2416834838090817,0.0,18.0,7.779661016949154,8.588420023717921,73.76095850379895,0,0,0,29,58,0,0,0,1.0,7.913793103448276,15.10344827586207,0.1379310344827586,0,0,0,0,0,0,1,18,1,0,502,64,26,32,7774588.777777778,11208974.597060092,34993677.0,12.0,5003070.666666666,3921.5274128837536,5012241.0,5000297.0,Benign Traffic,0,Benign Traffic
54.188.99.4-192.168.137.211-8883-40992-6,54.188.99.4,8883,192.168.137.211,40992,6,14/09/2023 01:09:27 PM,114017658,8,0,138.0,0.0,69.0,0.0,17.25,31.940793442153023,0.0,0.0,0.0,0.0,1.2103388406732578,0.070164570473812,16288236.857142858,5472465.48150665,20497301.0,7560002.0,114017658.0,16288236.857142858,5472465.48150665,20497301.0,7560002.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,256,0,0.070164570473812,0.0,0.0,69.0,23.0,34.5,1190.25,0,0,0,2,8,0,0,0,0.0,25.875,17.25,0.0,0,0,0,0,0,0,1,19,0,0,27,0,1,32,0.0,0.0,0.0,0.0,16288236.857142858,5472465.48150665,20497301.0,7560002.0,Benign Traffic,0,Benign Traffic
10.0.0.9-10.0.0.254-33441-1883-6,10.0.0.9,33441,10.0.0.254,1883,6,14/09/2023 01:09:25 PM,119989794,29,29,626.0,4.0,25.0,0.0,21.58620689655173,8.394374142327665,2.0,0.0,0.1379310344827586,0.5157614295551275,5.250446550479119,0.4833744443298235,2105084.105263158,2429643.4388909284,5012602.0,11.0,119989777.0,4285349.178571428,1607915.6755519344,5012684.0,1726.0,119989755.0,4285348.392857142,1600353.5493614306,5012633.0,91.0,1,0,0,0,928,928,0.2416872221649117,0.2416872221649117,0.0,25.0,11.101694915254235,12.350757222708411,152.54120397428403,0,0,0,29,58,0,0,0,1.0,11.29310344827586,21.58620689655172,0.1379310344827586,0,0,0,0,0,0,1,26,1,0,502,64,26,32,9995048.0,11017281.636612896,34992865.0,13.0,5003674.125,3846.25574654854,5012602.0,5000716.0,Benign Traffic,0,Benign Traffic
10.0.0.14-10.0.0.254-45301-1883-6,10.0.0.14,45301,10.0.0.254,1883,6,14/09/2023 01:09:51 PM,119990904,45,45,906.0,4.0,22.0,0.0,20.133333333333333,6.051295879246181,2.0,0.0,0.0888888888888889,0.4168181542799855,7.583908193574406,0.7500568543095567,1348212.4044943815,1468184.6282068014,3004720.0,8.0,119990881.0,2727065.4772727275,758774.6317213891,3004740.0,1478.0,119990869.0,2727065.2045454546,753676.0911506172,3004752.0,50.0,1,0,0,0,1440,1440,0.3750284271547783,0.3750284271547783,0.0,22.0,10.241758241758244,10.953782359776367,119.98534798534796,0,0,0,45,90,0,0,0,1.0,10.355555555555556,20.133333333333333,0.0888888888888888,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.11-10.0.0.254-40571-1883-6,10.0.0.11,40571,10.0.0.254,1883,6,14/09/2023 01:08:59 PM,119999957,7,6,20.0,6.0,14.0,0.0,2.857142857142857,5.0142653642240695,2.0,0.0,1.0,1.095445115010332,0.2166667443055834,0.1083333721527917,9999996.416666666,23115077.25797553,60009854.0,16.0,119999957.0,19999992.83333333,30601122.79332033,60009854.0,2585.0,119997204.0,23999440.8,32395593.168349314,60012369.0,134.0,1,0,0,0,224,192,0.0583333542361186,0.050000017916673,0.0,14.0,2.0000000000000004,3.5948681370916686,12.923076923076923,0,0,0,7,13,0,0,0,0.0,2.1538461538461537,2.857142857142857,1.0,0,0,0,0,0,0,3,10,3,3,502,64,3,32,517653.0,728416.1511443853,1032721.0,2585.0,59480387.0,748779.4122289955,60009854.0,58950920.0,Benign Traffic,0,Benign Traffic
10.0.0.15-10.0.0.254-35317-1883-6,10.0.0.15,35317,10.0.0.254,1883,6,14/09/2023 01:08:59 PM,119999939,7,5,57.0,6.0,51.0,0.0,8.142857142857142,18.924662669195907,2.0,0.0,1.2,1.095445115010332,0.5250002668751357,0.1000000508333591,10909085.363636363,24017637.179691635,60011393.0,15.0,119999939.0,19999989.833333336,30601795.53963948,60011393.0,2663.0,119996808.0,29999202.0,34049651.98374556,60013879.0,1089.0,1,0,0,0,224,160,0.0583333629861261,0.0416666878472329,0.0,51.0,4.999999999999999,13.856406460551018,192.0,0,0,0,7,12,0,0,0,0.0,5.416666666666667,8.142857142857142,1.2,0,0,0,0,0,0,3,28,2,3,502,64,3,32,516814.5,727120.0244144704,1030966.0,2663.0,59481172.5,749845.0221482436,60011393.0,58950952.0,Benign Traffic,0,Benign Traffic
10.0.0.11-10.0.0.254-40489-1883-6,10.0.0.11,40489,10.0.0.254,1883,6,14/09/2023 01:08:59 PM,119997667,7,6,19.0,6.0,13.0,0.0,2.714285714285714,4.644505202002531,2.0,0.0,1.0,1.095445115010332,0.2083373837593025,0.1083354395548373,9999805.583333334,23116728.265164662,60012956.0,17.0,119997667.0,19999611.166666664,30604067.49861012,60012956.0,1481.0,119996386.0,23999277.2,32398404.54608919,60014601.0,193.0,1,0,0,0,224,192,0.0583344674526047,0.0500009721022326,0.0,13.0,1.9285714285714284,3.338914741102511,11.148351648351648,0,0,0,7,13,0,0,0,0.0,2.076923076923077,2.7142857142857144,1.0,0,0,0,0,0,0,3,9,3,3,502,64,3,32,514320.0,724767.4801534627,1026808.0,1832.0,59483773.0,748377.7755772816,60012956.0,58954590.0,Benign Traffic,0,Benign Traffic
10.0.0.15-10.0.0.254-45179-1883-6,10.0.0.15,45179,10.0.0.254,1883,6,14/09/2023 01:08:59 PM,119997656,7,5,57.0,6.0,51.0,0.0,8.142857142857142,18.924662669195907,2.0,0.0,1.2,1.095445115010332,0.5250102552003182,0.1000019533714891,10908877.818181818,24018951.913760006,60012589.0,40.0,119997656.0,19999609.33333333,30603914.572119825,60012589.0,1457.0,119996030.0,29999007.5,34052414.75659971,60014531.0,172.0,1,0,0,0,224,160,0.0583344728000353,0.0416674805714538,0.0,51.0,4.999999999999999,13.856406460551018,192.0,0,0,0,7,12,0,0,0,0.0,5.416666666666667,8.142857142857142,1.2,0,0,0,0,0,0,3,28,2,3,502,64,3,32,514440.0,724425.2404713684,1026686.0,2194.0,59483659.5,748019.27243922,60012589.0,58954730.0,Benign Traffic,0,Benign Traffic
10.0.0.13-10.0.0.254-43571-1883-6,10.0.0.13,43571,10.0.0.254,1883,6,14/09/2023 01:08:59 PM,119998107,7,5,25.0,6.0,19.0,0.0,3.571428571428571,6.876460883747851,2.0,0.0,1.2,1.095445115010332,0.258337408605954,0.1000015775248854,10908918.818181818,24019071.88988349,60012645.0,15.0,119998107.0,19999684.5,30604209.551959004,60012645.0,1507.0,119996386.0,29999096.5,34053051.90174058,60015301.0,196.0,1,0,0,0,224,160,0.0583342535561831,0.0416673239687022,0.0,19.0,2.5384615384615383,5.043401375648922,25.43589743589744,0,0,0,7,12,0,0,0,0.0,2.75,3.571428571428572,1.2,0,0,0,0,0,0,3,12,2,3,502,64,3,32,514341.0,723128.4066346723,1025670.0,3012.0,59483959.0,747674.9114367821,60012645.0,58955273.0,Benign Traffic,0,Benign Traffic
10.0.0.4-10.0.0.254-43341-1883-6,10.0.0.4,43341,10.0.0.254,1883,6,14/09/2023 01:09:59 PM,119981502,10,10,65.0,6.0,15.0,0.0,6.5,7.153087911291645,2.0,0.0,0.6000000000000001,0.966091783079296,0.5917578861448158,0.1666923622943143,6314815.894736842,12293811.313149648,29960245.0,14.0,119981502.0,13331278.0,15344821.972492095,30001158.0,1837.0,119978252.0,13330916.888888888,15325233.894438663,29960272.0,63.0,1,0,0,0,320,320,0.0833461811471571,0.0833461811471571,0.0,15.0,3.476190476190476,5.679956404929951,32.261904761904766,0,0,0,10,20,0,0,0,1.0,3.65,6.5,0.6,0,0,0,0,0,0,2,16,2,1,502,64,6,32,518989.25,599259.4320127552,1041225.0,14.0,29475560.25,556909.1385282256,29960245.0,28991716.0,Benign Traffic,0,Benign Traffic
10.0.0.10-10.0.0.254-34369-1883-6,10.0.0.10,34369,10.0.0.254,1883,6,14/09/2023 01:09:59 PM,119975895,8,8,34.0,6.0,14.0,0.0,4.25,6.08863109175031,2.0,0.0,0.75,1.035098339013531,0.3334003051196242,0.1333601220478497,7998393.000000002,20690551.48903401,58954919.0,14.0,119975895.0,17139413.57142857,28597124.05963345,58998250.0,1516.0,119973882.0,17139126.0,28568435.556113563,58954934.0,51.0,1,0,0,0,256,256,0.0666800610239248,0.0666800610239248,0.0,14.0,2.4705882352941178,4.445751441809691,19.764705882352946,0,0,0,8,16,0,0,0,1.0,2.625,4.25,0.75,0,0,0,0,0,0,4,17,4,3,502,64,4,32,1033337.0,10250.219900080192,1040585.0,1026089.0,58953549.5,1936.7654736699533,58954919.0,58952180.0,Benign Traffic,0,Benign Traffic
10.0.0.14-10.0.0.254-36273-1883-6,10.0.0.14,36273,10.0.0.254,1883,6,14/09/2023 01:09:59 PM,119976817,46,46,886.0,6.0,22.0,0.0,19.26086956521739,7.159872073992804,2.0,0.0,0.1304347826086957,0.499274836456676,7.434769668876947,0.7668148088976223,1318426.5604395606,1465135.6921373238,3004672.0,11.0,119976817.0,2666151.488888889,852891.5593100074,3004716.0,2385.0,119974484.0,2666099.644444444,848770.7291094884,3004704.0,42.0,1,0,0,0,1472,1472,0.3834074044488111,0.3834074044488111,0.0,22.0,9.612903225806448,10.831749084002723,117.32678821879382,0,0,0,46,92,0,0,0,1.0,9.717391304347826,19.26086956521739,0.1304347826086956,0,0,0,0,0,0,1,22,1,0,502,64,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
54.172.60.178-192.168.137.234-3478-42226-6,54.172.60.178,3478,192.168.137.234,42226,6,14/09/2023 01:10:10 PM,59961306,2,0,160.0,0.0,84.0,76.0,80.0,5.656854249492381,0.0,0.0,0.0,0.0,2.6683875097717182,0.0333548438721464,59961306.0,0.0,59961306.0,59961306.0,59961306.0,59961306.0,0.0,59961306.0,59961306.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.0333548438721464,0.0,76.0,84.0,78.66666666666667,4.618802153517006,21.33333333333333,0,0,0,2,2,0,0,0,0.0,118.0,80.0,0.0,0,0,0,0,0,0,2,160,0,0,88,0,1,32,0.0,0.0,0.0,0.0,59961306.0,0.0,59961306.0,59961306.0,Benign Traffic,0,Benign Traffic
54.172.60.178-192.168.137.234-443-39824-6,54.172.60.178,443,192.168.137.234,39824,6,14/09/2023 01:10:10 PM,59966663,2,0,160.0,0.0,84.0,76.0,80.0,5.656854249492381,0.0,0.0,0.0,0.0,2.668149134795111,0.0333518641849388,59966663.0,0.0,59966663.0,59966663.0,59966663.0,59966663.0,0.0,59966663.0,59966663.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.0333518641849388,0.0,76.0,84.0,78.66666666666667,4.618802153517006,21.33333333333333,0,0,0,2,2,0,0,0,0.0,118.0,80.0,0.0,0,0,0,0,0,0,2,160,0,0,88,0,1,32,0.0,0.0,0.0,0.0,59966663.0,0.0,59966663.0,59966663.0,Benign Traffic,0,Benign Traffic
10.0.0.2-10.0.0.254-39485-1883-6,10.0.0.2,39485,10.0.0.254,1883,6,14/09/2023 01:10:16 PM,119984472,35,35,686.0,4.0,22.0,0.0,19.6,6.7875318220465175,2.0,0.0,0.1142857142857143,0.4710082159536056,5.75074414629253,0.5834088264354741,1738905.391304348,1949914.1726898423,4006152.0,12.0,119984447.0,3528954.32352941,1160895.9953776747,4006225.0,1501.0,119984383.0,3528952.441176471,1154188.5591142084,4006178.0,80.0,1,0,0,0,1120,1120,0.291704413217737,0.291704413217737,0.0,22.0,10.028169014084504,10.930915307362891,119.4849094567404,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
47.254.41.205-192.168.137.172-1883-56587-6,47.254.41.205,1883,192.168.137.172,56587,6,14/09/2023 01:10:28 PM,112696022,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204088836427607,5122546.454545454,7939314.722099795,36396516.0,2431.0,112696022.0,5122546.454545454,7939314.722099795,36396516.0,2431.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,460,0,0.204088836427607,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,65392,0,0,20,1923188.4285714289,1691354.1614374025,4895636.0,186949.0,11009079.000000002,9818927.425001215,36396516.0,5712500.0,Benign Traffic,0,Benign Traffic
52.40.210.103-192.168.137.40-18665-60378-6,52.40.210.103,18665,192.168.137.40,60378,6,14/09/2023 01:10:39 PM,90186130,4,0,776.0,0.0,194.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,8.604427310496636,0.0443527180953434,30062043.33333333,30645.273833551128,30090875.0,30029860.0,90186130.0,30062043.33333333,30645.273833551128,30090875.0,30029860.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,0.0443527180953434,0.0,194.0,194.0,194.0,0.0,0.0,0,0,0,4,4,0,0,0,0.0,242.5,194.0,0.0,0,0,0,0,0,0,1,258,0,0,850,0,3,32,0.0,0.0,0.0,0.0,30062043.33333333,30645.273833551128,30090875.0,30029860.0,Benign Traffic,0,Benign Traffic
74.125.69.206-192.168.137.234-443-33652-6,74.125.69.206,443,192.168.137.234,33652,6,14/09/2023 01:10:31 PM,115084885,10,0,96.0,0.0,24.0,0.0,9.6,12.393546707863734,0.0,0.0,0.0,0.0,0.834166884730345,0.0868923838260776,12787209.444444444,4476677.095700786,15088729.0,4887172.0,115084885.0,12787209.444444444,4476677.095700786,15088729.0,4887172.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,320,0,0.0868923838260776,0.0,0.0,24.0,10.90909090909091,12.533591228810243,157.0909090909091,0,0,0,4,10,0,0,0,0.0,12.0,9.6,0.0,0,0,0,0,0,0,1,10,0,0,320,0,3,32,4891403.5,5984.244689181752,4895635.0,4887172.0,15043154.000000002,45758.15657344594,15088729.0,14944452.0,Benign Traffic,0,Benign Traffic
10.0.0.2-10.0.0.254-41473-1883-6,10.0.0.2,41473,10.0.0.254,1883,6,14/09/2023 01:10:40 PM,119989978,35,35,686.0,4.0,22.0,0.0,19.6,6.787531822046517,2.0,0.0,0.1142857142857143,0.4710082159536056,5.750480260943127,0.5833820554579984,1738985.1884057971,1950147.754695286,4006602.0,10.0,119989896.0,3529114.588235293,1161154.363708025,4006641.0,1361.0,119989949.0,3529116.147058823,1154660.6920555448,4006653.0,77.0,1,0,0,0,1120,1120,0.2916910277289992,0.2916910277289992,0.0,22.0,10.028169014084506,10.930915307362891,119.4849094567404,0,0,0,35,70,0,0,0,1.0,10.17142857142857,19.6,0.1142857142857142,0,0,0,0,0,0,1,22,1,0,502,64,32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
18.213.53.246-192.168.137.127-443-37828-6,18.213.53.246,443,192.168.137.127,37828,6,14/09/2023 01:10:49 PM,104495022,15,0,276.0,0.0,69.0,0.0,18.4,31.58390186697737,0.0,0.0,0.0,0.0,2.641274146054536,0.1435475079377465,7463930.142857143,7992287.32629703,21542649.0,3558.0,104495022.0,7463930.142857143,7992287.32629703,21542649.0,3558.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,300,0,0.1435475079377465,0.0,0.0,69.0,17.250000000000004,30.857738089497097,952.2,0,0,0,4,15,0,0,0,0.0,18.4,18.4,0.0,0,0,0,0,0,0,1,30,0,0,49312,0,4,20,413879.0,661171.3494495961,1177018.0,13291.0,14224315.142857144,5474840.98570803,21542649.0,7255148.0,Benign Traffic,0,Benign Traffic
10.0.0.12-10.0.0.254-46693-1883-6,10.0.0.12,46693,10.0.0.254,1883,6,14/09/2023 01:10:56 PM,119989564,123,123,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.032520325203252,0.2539833268567148,19.226672079581853,2.050178297172577,489753.32244897954,500133.5867576254,1006853.0,11.0,119989540.0,983520.8196721307,127114.0158842906,1006905.0,2612.0,119989546.0,983520.868852459,127665.82623725958,1043699.0,103.0,1,0,0,0,3936,3936,1.0250891485862887,1.0250891485862887,0.0,21.0,9.417004048582994,9.522341846406322,90.67499423982096,0,0,0,123,246,0,0,0,1.0,9.455284552845528,18.72357723577236,0.032520325203252,0,0,0,91,5,24,2,37,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.7-10.0.0.254-45727-1883-6,10.0.0.7,45727,10.0.0.254,1883,6,14/09/2023 01:10:56 PM,119989819,123,123,5416.0,4.0,47.0,0.0,44.03252032520325,5.705813772724251,2.0,0.0,0.032520325203252,0.2539833268567148,45.1704990070866,2.050173940174041,489754.3632653061,500138.6538719508,1005445.0,12.0,119989720.0,983522.2950819676,127257.78196371894,1005502.0,1117.0,119989805.0,983522.9918032784,127710.20131684224,1043420.0,87.0,1,0,0,0,3936,3936,1.0250869700870204,1.0250869700870204,0.0,47.0,22.12550607287449,22.41235044538506,502.3134524867518,0,0,0,123,246,0,0,0,1.0,22.215447154471544,44.03252032520325,0.032520325203252,0,0,0,246,6,54,2,91,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
34.66.16.188-192.168.137.234-443-33262-6,34.66.16.188,443,192.168.137.234,33262,6,14/09/2023 01:10:59 PM,90231281,4,0,656.0,0.0,164.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,7.270205994304791,0.044330524355517,30077093.666666668,1602.3171762585998,30078906.0,30075865.0,90231281.0,30077093.666666668,1602.3171762585998,30078906.0,30075865.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,0,0.044330524355517,0.0,164.0,164.0,164.0,0.0,0.0,0,0,0,4,4,0,0,0,0.0,205.0,164.0,0.0,0,0,0,0,0,0,1,218,0,0,3106,0,3,32,0.0,0.0,0.0,0.0,30077093.666666668,1602.3171762585998,30078906.0,30075865.0,Benign Traffic,0,Benign Traffic
10.0.0.6-10.0.0.254-38889-1883-6,10.0.0.6,38889,10.0.0.254,1883,6,14/09/2023 01:10:59 PM,119988421,17,16,180.0,4.0,15.0,0.0,10.588235294117643,6.54846187598099,2.0,0.0,0.25,0.6831300510639732,1.5334813014999171,0.2750265377690069,3749638.15625,4793011.024896954,10006087.0,12.0,119988421.0,7499276.3125,4194746.256631704,10006128.0,2915.0,118948330.0,7929888.666666666,3945504.522173498,10006121.0,135.0,0,0,0,0,544,512,0.1416803376385793,0.1333462001304275,0.0,15.0,5.411764705882352,6.972316023448578,48.61319073083779,0,0,0,16,33,0,0,0,0.0,5.575757575757576,10.588235294117649,0.25,0,0,0,0,0,0,1,15,1,0,502,64,14,32,173491.58333333337,405060.9921814151,1044009.0,18.0,9825300.583333334,386751.0488879141,10006087.0,8998105.0,Benign Traffic,0,Benign Traffic
10.0.0.3-10.0.0.254-44505-1883-6,10.0.0.3,44505,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119988668,123,122,2159.0,4.0,20.0,0.0,17.55284552845529,2.308939335061044,2.0,0.0,0.0327868852459016,0.2550134084793733,18.02670232158924,2.0418594862641526,491756.83606557344,500142.6307072611,1006122.0,46.0,119988668.0,983513.6721311476,127148.63855252005,1006214.0,2632.0,118947796.0,983039.636363636,128133.34341217876,1040038.0,98.0,1,0,0,0,3936,3904,1.0250968033081258,1.016762682956027,0.0,20.0,8.865853658536581,8.931159206872126,79.76560477849674,0,0,0,123,245,0,0,0,0.0,8.902040816326531,17.552845528455286,0.0327868852459016,0,0,0,77,4,23,2,44,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.1-10.0.0.254-33515-1883-6,10.0.0.1,33515,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119988917,9,8,260.0,4.0,52.0,0.0,28.88888888888889,26.469059505602218,2.0,0.0,0.5,0.9258200997725514,2.2002032071012025,0.1416797519724259,7499307.312499998,13111303.96358846,29957087.0,13.0,119988917.0,14998614.625,15509694.169282788,29999557.0,1995.0,118948041.0,16992577.285714284,15579335.97546182,29957147.0,200.0,1,0,0,0,288,256,0.0750069275148137,0.0666728244576122,0.0,52.0,17.500000000000004,24.50990196058824,600.7352941176472,0,0,0,9,17,0,0,0,0.0,18.529411764705884,28.88888888888889,0.5,0,0,0,0,0,0,2,65,2,1,502,64,6,32,270573.5,513370.01452006656,1040052.0,13.0,29476763.75,554454.2114388254,29957087.0,28994803.0,Benign Traffic,0,Benign Traffic
10.0.0.10-10.0.0.254-43091-1883-6,10.0.0.10,43091,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119990215,7,6,46.0,4.0,14.0,0.0,6.571428571428572,6.996597812678741,2.0,0.0,0.6666666666666667,1.0327955589886446,0.4167006451317717,0.1083421677342606,9999184.583333334,22869636.459944885,58957606.0,23.0,119990215.0,19998369.166666668,30210128.04066953,58997963.0,1916.0,118945699.0,23789139.8,32103374.83082442,58957676.0,103.0,1,0,0,0,224,192,0.058338090318448,0.0500040774158126,0.0,14.0,4.571428571428571,6.247636915904046,39.03296703296702,0,0,0,7,13,0,0,0,0.0,4.923076923076923,6.571428571428571,0.6666666666666666,0,0,0,0,0,0,3,23,3,2,502,64,4,32,540790.5,703836.4123235598,1038478.0,43103.0,58953513.0,5788.376110793078,58957606.0,58949420.0,Benign Traffic,0,Benign Traffic
10.0.0.12-10.0.0.254-37281-1883-6,10.0.0.12,37281,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119991621,123,122,2303.0,4.0,21.0,0.0,18.72357723577236,2.43034374215898,2.0,0.0,0.0327868852459016,0.2550134084793733,19.226342479363623,2.04180923599657,491768.9385245902,500222.2023586224,1006835.0,9.0,119991621.0,983537.8770491804,127300.17677313872,1006875.0,1078.0,118951710.0,983071.9834710744,128088.34489484094,1036152.0,133.0,1,0,0,0,3936,3904,1.025071575622768,1.0167376603738023,0.0,21.0,9.45528455284552,9.522692152803565,90.68166583706656,0,0,0,123,245,0,0,0,0.0,9.493877551020407,18.72357723577236,0.0327868852459016,0,0,0,79,4,24,2,40,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.4-10.0.0.254-33557-1883-6,10.0.0.4,33557,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119991163,9,8,77.0,4.0,15.0,0.0,8.555555555555555,7.213028336127468,2.0,0.0,0.5,0.9258200997725514,0.6750497117858587,0.1416771000044395,7499447.687500001,13111832.275995526,29959314.0,13.0,119991163.0,14998895.375,15510499.079364108,30000041.0,2107.0,118948085.0,16992583.57142857,15580594.66852164,29959335.0,168.0,1,0,0,0,288,256,0.075005523531762,0.0666715764726774,0.0,15.0,5.333333333333333,6.842772056101585,46.82352941176471,0,0,0,9,17,0,0,0,0.0,5.647058823529412,8.555555555555555,0.5,0,0,0,0,0,0,2,19,2,1,502,64,6,32,270035.0,510960.2697744708,1035837.0,21.0,29477832.5,552990.3276583295,29959314.0,28997782.0,Benign Traffic,0,Benign Traffic
10.0.0.7-10.0.0.254-45233-1883-6,10.0.0.7,45233,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119988879,123,122,5415.0,4.0,46.0,0.0,44.02439024390246,5.702262154840569,2.0,0.0,0.0327868852459016,0.2550134084793733,45.162518769760325,2.041855895661797,491757.700819672,500191.3911735386,1006052.0,10.0,119988879.0,983515.401639344,127196.5673462616,1006071.0,2314.0,118945390.0,983019.7520661156,128139.81085714416,1038448.0,87.0,1,0,0,0,3936,3904,1.025095000679188,1.0167608949826092,0.0,46.0,22.207317073170724,22.4048488583244,501.97725236436,0,0,0,123,245,0,0,0,0.0,22.29795918367347,44.02439024390244,0.0327868852459016,0,0,0,202,4,57,2,96,2,0,502,64,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign Traffic,0,Benign Traffic
10.0.0.1-10.0.0.254-43051-1883-6,10.0.0.1,43051,10.0.0.254,1883,6,14/09/2023 01:11:00 PM,119989775,9,8,260.0,4.0,52.0,0.0,28.88888888888889,26.478502810980668,2.0,0.0,0.5,0.9258200997725514,2.2001874743077066,0.141678738875875,7499360.9375,13110908.502977738,29955912.0,25.0,119989775.0,14998721.874999996,15509786.91301215,30000047.0,1770.0,118947147.0,16992449.57142857,15578762.159050528,29955947.0,127.0,1,0,0,0,288,256,0.0750063911695809,0.0666723477062941,0.0,52.0,17.555555555555557,24.59608343337284,604.9673202614377,0,0,0,9,17,0,0,0,0.0,18.58823529411765,28.88888888888889,0.5,0,0,0,0,0,0,2,65,2,1,502,64,6,32,271485.25,514032.0830793704,1041907.0,25.0,29476155.0,553865.9737379316,29955912.0,28994306.0,Benign Traffic,0,Benign Traffic
