Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
Benign,44,13,12.454666,0,277.45456,2149,48.85092,12208,277.45456,0,1049,4338,49,838,1169,108,758,151,411,354,74,115,74,0.034833834,0.053929154,0.034833834,5,6,33,1.218206,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,12,13.0,0,293.64755,2025,49.390244,12039,293.64755,0,1123,4288,45,803,1163,102,735,141,465,335,61,98,61,0.03129368,0.05007886,0.03129368,3,4,18,1.5,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.7777405,0,284.92682,2133,48.477272,12536,284.92682,0,1157,4468,48,828,1218,109,747,151,462,351,73,113,73,0.03494495,0.054092865,0.03494495,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,44,12,12.829351,0,284.61804,2133,48.477272,12523,284.61804,0,1156,4468,48,828,1223,109,747,151,462,351,73,113,73,0.03494495,0.054092865,0.03494495,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,42,12,13.095099,0,298.73828,2160,51.42857,12548,306.04898,0,1080,4400,45,922,1209,104,777,144,423,396,80,117,80,0.03799162,0.055346232,0.03799162,5,6,30,1.25,0,0,1,0,5,2,7,4.51e-05,0.0,0.023853512,4.51e-05,0.119087316,0.047661964,0.16670422,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,43,13,12.697675,0,288.8555,2141,49.7907,12420,288.8555,0,1115,4508,47,815,1189,106,755,142,425,365,76,117,76,0.036018956,0.05545024,0.036018956,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,12,12.860024,0,286.7205,2094,48.71961,12328,286.7205,0,1135,4397,47,818,1196,107,743,148,459,346,65,104,65,0.031817045,0.050907273,0.031817045,3,4,18,1.5,0,0,0,0,4,2,6,0.017153192,0.0,0.017153192,0.017153192,0.108580805,0.062867,0.15429461,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,13,13.181324,0,290.11304,2171,49.880325,12629,295.20337,0,1079,4436,47,904,1238,107,780,150,419,380,67,107,67,0.031705763,0.050218932,0.031705763,4,4,24,1.2419769,0,0,0,0,4,2,6,0.0,0.0,0.016882105,0.0,0.108772255,0.045945074,0.15471733,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,44,13,12.557735,0,279.63132,2196,49.909092,12303,279.63132,0,1079,4315,48,835,1181,109,763,151,426,387,86,127,86,0.03900227,0.05759637,0.03900227,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,41,12,13.410403,0,304.46402,2161,52.707317,12483,304.46402,0,1082,4351,45,912,1206,103,771,143,420,414,89,127,89,0.040994935,0.058498386,0.040994935,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,12,13.649907,0,311.52136,2265,51.884693,13602,311.52136,0,1194,5019,47,893,1320,108,781,145,470,433,88,130,88,0.039439708,0.0579815,0.039439708,5,6,34,1.2164842,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.091606095,0.045803048,0.13740915,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,41,16,10.954739,0,239.69664,1788,42.699795,10042,239.69664,0,775,3483,45,819,869,102,670,134,266,319,66,107,66,0.03648724,0.058788616,0.03648724,4,5,24,1.3248755,2,0,2,2,6,4,7,0.04776123,0.0,0.04776123,0.04776123,0.13867033,0.09321578,0.16139759,138,392,222,26,24,118,0,124,87,0,8,Benign
Benign,44,13,13.664555,0,292.6531,2224,50.54426,12880,292.6531,0,1121,4523,48,865,1285,112,782,149,437,412,69,111,69,0.03172781,0.05063805,0.03172781,5,7,33,1.3792483,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09088582,0.04544291,0.13632873,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,12.855133,0,289.90475,2054,48.904762,12176,289.90475,0,1132,4361,46,813,1173,105,736,145,454,338,66,104,66,0.032950573,0.051922116,0.032950573,3,4,18,1.5,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,50,17,11.895823,0,272.31583,2356,47.12,13615,272.31583,0,1192,4727,56,1024,1273,125,811,150,536,439,93,141,93,0.038782317,0.058799,0.038782317,5,6,30,1.25,3,0,3,3,7,5,9,0.056603774,0.0,0.056603774,0.056603774,0.13207547,0.094339624,0.16981132,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,42,12,13.268908,0,305.84033,2194,52.238094,12845,305.84033,0,1147,4594,46,877,1232,105,780,142,437,403,79,119,79,0.03647276,0.05493998,0.03647276,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,40,12,12.685485,0,290.31973,1984,49.355816,11664,293.1862,0,1100,4109,44,803,1094,100,730,140,434,333,52,86,52,0.032235935,0.06664672,0.032235935,3,4,18,1.5,3,0,3,3,7,5,9,0.06398301,0.0,0.06753762,0.06398301,0.16078386,0.11060613,0.20740698,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,39,12,13.301599,0,302.6911,1995,51.155064,11804,302.6911,0,1046,4155,43,864,1125,99,751,137,367,352,62,98,62,0.031359892,0.049568865,0.031359892,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.102564104,0.051282052,0.15384616,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,12.898803,0,291.61978,2078,49.482876,12248,291.61978,0,1108,4472,46,801,1174,104,745,141,411,353,68,108,68,0.033719644,0.053187553,0.033719644,3,4,23,1.3593811,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,42,12,13.091105,0,293.95624,2117,49.948357,12458,293.95624,0,1122,4522,46,810,1207,104,753,144,425,380,73,113,73,0.03529125,0.054673705,0.03529125,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09438239,0.047191195,0.1415736,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,40,13,12.836708,0,292.82343,2018,50.469147,11712,292.82343,0,1044,4083,44,843,1100,101,727,142,364,351,60,97,60,0.030018525,0.04852995,0.030018525,4,5,24,1.3333334,4,0,4,4,8,6,9,0.09090909,0.0,0.09090909,0.09090909,0.18181819,0.13636364,0.20454545,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,40,12,13.845336,0,310.13916,2084,52.1109,12405,310.13916,0,1108,4313,44,899,1196,101,762,140,425,437,77,115,77,0.03761146,0.055876266,0.03761146,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,17,11.378283,0,266.09357,1861,45.40267,10910,272.7709,0,859,3733,45,936,917,102,741,131,338,364,80,118,80,0.04233904,0.06245009,0.04233904,5,7,30,1.6666666,13,0,14,13,18,15,20,0.2522888,0.0,0.27052563,0.2522888,0.34347308,0.2887625,0.3799468,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,44,12,12.558639,0,286.82843,2153,48.93182,12620,286.82843,0,1135,4668,48,791,1205,108,751,143,439,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,44,12,12.810438,0,289.30118,2089,48.581394,12730,296.05237,0,1176,4663,47,829,1239,107,747,145,490,345,69,107,69,0.03336557,0.05174081,0.03336557,4,5,24,1.3333334,0,0,1,0,5,2,7,0.014650278,0.0,0.03704459,0.014650278,0.12662184,0.059438903,0.17141046,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.548725,0,286.15097,2153,48.93182,12590,286.15097,0,1127,4658,48,791,1204,108,750,143,426,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,39,12,12.537431,0,281.07794,1932,49.53846,10962,281.07794,0,942,3860,43,774,1021,98,725,137,332,321,66,102,66,0.034357104,0.053097345,0.034357104,4,5,24,1.3333334,1,0,1,1,5,3,7,0.025,0.0,0.025,0.025,0.125,0.075,0.175,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,41,13,13.393261,0,303.0767,2152,51.83979,12585,303.0767,0,1100,4361,45,916,1206,104,769,143,461,423,83,122,83,0.038803197,0.05704916,0.038803197,5,6,32,1.2265155,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.09632913,0.048164565,0.13186726,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,39,12,13.739302,0,307.68518,2019,51.759743,12004,307.68518,0,1054,4245,43,864,1156,99,746,137,383,386,68,104,68,0.034292582,0.05221685,0.034292582,4,5,24,1.3333334,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.10252316,0.05126158,0.15338561,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,40,12,13.460815,0,305.6861,2091,52.28216,12227,305.6861,0,1068,4302,44,897,1164,101,757,140,396,399,79,116,79,0.038103957,0.055790383,0.038103957,5,6,30,1.25,0,0,0,0,4,2,6,0.017401926,0.0,0.017401926,0.017401926,0.11566173,0.06653183,0.16479164,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,45,18,11.314572,0,244.80023,2001,43.975716,11143,244.80023,0,834,3742,49,961,1010,113,743,145,317,381,74,119,74,0.036421232,0.058086693,0.036421232,9,51,57,1.5912039,0,0,0,0,4,2,6,0.018065413,0.0,0.018065413,0.018065413,0.10436665,0.061216034,0.14400738,138,392,222,26,24,118,0,122,87,0,8,Benign
Benign,44,12,12.615606,0,288.53928,2089,48.58274,12696,295.27277,0,1176,4654,47,829,1219,107,747,145,485,345,68,106,68,0.032947063,0.05132762,0.032947063,4,5,24,1.3333334,0,0,1,0,5,2,7,0.000642076,0.0,0.023354756,0.000642076,0.11420548,0.046067435,0.15963084,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,14,12.584082,0,285.36807,2104,48.930233,12270,285.36807,0,1131,4361,47,820,1176,107,748,149,460,343,65,104,65,0.03167641,0.05068226,0.03167641,3,4,18,1.5,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,48,13,12.126376,0,270.94186,2295,47.8125,13005,270.94186,0,1110,4653,53,890,1243,117,768,159,454,405,87,132,87,0.037744034,0.057266813,0.037744034,7,8,42,1.1666666,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.083333336,0.041666668,0.125,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,46,17,11.486538,0,263.07037,2107,45.80849,12101,263.07037,0,1029,4235,52,925,1103,112,776,138,428,353,82,126,82,0.038350187,0.058928337,0.038350187,4,5,24,1.3333334,5,0,5,5,9,7,11,0.09969137,0.0,0.09969137,0.09969137,0.17797908,0.13883522,0.21712293,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,44,13,12.945766,0,296.86676,2238,50.873978,13062,296.86676,0,1132,4672,49,942,1245,109,781,149,438,417,82,123,82,0.036979727,0.055738196,0.036979727,6,7,39,1.1815573,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,17,10.755368,0,252.8229,1812,43.145035,10619,259.0137,0,809,3720,47,897,865,103,725,133,343,334,73,112,73,0.03987132,0.061145794,0.03987132,4,5,24,1.3333334,7,0,8,7,12,9,14,0.14593306,0.0,0.16626799,0.14593306,0.2476077,0.18660292,0.28827757,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,44,12,12.507037,0,286.524,2153,48.93182,12607,286.524,0,1128,4677,48,791,1209,108,750,143,427,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,41,13,13.067584,0,301.57275,2141,52.219513,12364,301.57275,0,1073,4343,45,904,1167,103,766,143,405,403,82,120,82,0.03824627,0.055970147,0.03824627,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.525272,0,282.59344,2133,48.477272,12434,282.59344,0,1153,4430,48,828,1192,109,745,151,459,350,72,112,72,0.034619574,0.053773943,0.034619574,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,40,12,13.030512,0,293.8305,1985,49.625,11753,293.8305,0,1110,4151,44,803,1122,101,729,141,437,333,64,100,64,0.033126295,0.051759835,0.033126295,3,4,18,1.5,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,13,13.1348505,0,299.88147,2191,50.563847,12998,299.88147,0,1145,4676,47,872,1247,107,840,144,441,388,70,112,70,0.0327978,0.051980443,0.0327978,5,6,30,1.25,0,0,0,0,4,2,6,0.014798289,0.0,0.014798289,0.014798289,0.10570738,0.060252834,0.15116192,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,51,17,11.334157,0,263.81448,2352,45.438396,13660,273.2057,0,1195,4647,56,1030,1241,125,806,148,540,469,91,139,91,0.038153015,0.058229335,0.038153015,5,6,30,1.25,2,0,3,2,7,4,9,0.039187446,0.0,0.07215407,0.039187446,0.14638174,0.076301284,0.18349558,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,39,12,12.662889,0,291.11578,1938,49.7085,11353,291.8395,0,1024,4029,42,797,1052,98,723,139,394,329,63,98,63,0.033363033,0.05189805,0.033363033,3,4,18,1.5,0,0,0,0,4,2,6,0.006767134,0.002255711,0.006767134,0.006767134,0.110892884,0.05770215,0.1618279,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,40,13,13.045268,0,294.36505,2022,50.55,11774,294.36505,0,1045,4113,44,844,1116,100,729,139,380,353,59,96,59,0.029485257,0.047976013,0.029485257,4,5,24,1.3333334,1,0,1,1,5,3,6,0.024390245,0.0,0.024390245,0.024390245,0.12195122,0.07317073,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,49,19,11.419659,0,253.88794,2219,45.288322,12440,253.88794,0,1057,4294,56,972,1138,118,779,149,412,373,84,130,84,0.038079005,0.059042633,0.038079005,5,6,33,1.2236352,9,0,9,9,13,11,15,0.16272281,0.0,0.16272281,0.16272281,0.23107198,0.19689739,0.26524654,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,41,12,12.868911,0,291.46954,2067,50.414635,11950,291.46954,0,1055,4296,45,803,1127,103,748,142,408,360,75,113,75,0.036319613,0.05472155,0.036319613,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,42,12,13.357142,0,306.19238,2194,52.26167,12860,306.19238,0,1146,4595,46,877,1241,105,780,142,437,403,79,119,79,0.036456097,0.05491488,0.036456097,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,40,13,12.842886,0,292.8358,2018,50.466057,11713,292.8358,0,1044,4084,44,843,1100,101,727,142,364,351,60,97,60,0.030020382,0.04853295,0.030020382,4,5,24,1.3333334,4,0,4,4,8,6,9,0.09090909,0.0,0.09090909,0.09090909,0.18181819,0.13636364,0.20454545,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.710392,0,284.0955,2133,48.477272,12500,284.0955,0,1158,4457,48,828,1217,109,747,151,460,350,73,113,73,0.03494495,0.054092865,0.03494495,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,42,12,12.620266,0,279.02316,1987,47.309525,11720,293.02432,0,1114,4104,44,803,1144,101,729,141,431,333,64,100,64,0.033126295,0.051759835,0.033126295,3,4,18,1.5,0,0,2,0,6,2,8,0.0,0.0,0.04761905,0.0,0.14285715,0.04761905,0.1904762,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,69,21,10.258124,0,238.68091,2999,42.960598,16669,264.07318,0,1429,5953,69,1235,1556,144,967,179,625,516,117,177,117,0.038988464,0.059024084,0.038988464,12,61,77,1.6289164,1,0,7,1,11,3,13,0.015373817,0.0,0.10964081,0.015373817,0.16605046,0.043578643,0.19425529,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,31,12,12.471267,0,284.0217,1499,48.086815,8907,303.44678,0,687,3089,33,745,747,80,640,119,208,288,49,76,49,0.033059154,0.051548824,0.033059154,3,4,18,1.5,0,0,2,0,6,2,8,0.025406467,0.0,0.08188586,0.025406467,0.20617755,0.08755232,0.2683234,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,55,20,11.435553,0,258.60565,2611,46.807163,14426,260.70264,0,1188,4828,61,1182,1335,130,867,167,514,505,110,163,110,0.042361803,0.062394585,0.042361803,12,49,76,1.388324,5,0,5,5,9,7,11,0.08798627,0.0,0.09444675,0.08798627,0.15982132,0.12067355,0.19250861,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,40,16,10.6448555,0,250.92738,1742,42.67646,10245,262.6972,0,810,3556,44,862,835,99,708,127,317,322,73,110,73,0.041423187,0.062418498,0.041423187,3,4,18,1.5,14,0,15,14,19,16,21,0.25537112,0.0,0.28860903,0.25537112,0.3615722,0.2918527,0.3980538,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,43,12,13.2736435,0,302.23434,2233,51.933876,12996,302.23434,0,1152,4596,47,913,1254,107,803,145,424,410,80,121,80,0.03666524,0.05524186,0.03666524,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,46,18,12.2362995,0,279.93292,2238,48.652172,12876,279.93292,0,945,4349,50,1210,1129,111,875,149,409,459,105,150,105,0.04523912,0.06462732,0.04523912,13,78,78,1.8571428,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.08695652,0.04347826,0.10869565,138,392,222,26,24,118,0,124,87,0,8,Benign
Benign,43,14,13.927108,0,296.59167,2158,50.02744,12796,296.59167,0,1062,4553,47,924,1280,106,777,150,409,381,63,104,63,0.029570475,0.04816257,0.029570475,5,6,31,1.2364572,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09271079,0.046355397,0.13906619,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.6229515,0,287.41953,2153,48.93182,12646,287.41953,0,1130,4700,48,791,1212,108,750,143,427,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.013113755,0.0,0.013113755,0.013113755,0.102830686,0.057972223,0.14768915,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,41,12,12.665293,0,290.44107,2067,50.414635,11908,290.44107,0,1052,4277,45,803,1108,103,748,142,408,360,75,113,75,0.036319613,0.05472155,0.036319613,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,12,13.647963,0,311.08508,2157,52.609756,12754,311.08508,0,1098,4541,45,932,1243,103,768,143,405,424,88,126,88,0.040627886,0.058171745,0.040627886,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,49,17,11.711183,0,272.32434,2310,47.112804,13354,272.32434,0,1170,4660,55,1013,1218,119,805,147,524,416,91,138,91,0.03910178,0.05910936,0.03910178,5,6,30,1.2494814,4,0,4,4,8,6,10,0.075416766,0.0,0.075416766,0.075416766,0.15083353,0.11312515,0.18872388,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,39,12,13.307693,0,302.75732,1995,51.164684,11807,302.75732,0,1046,4156,43,864,1124,99,751,137,367,352,62,98,62,0.031353947,0.049559463,0.031353947,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.102564104,0.051282052,0.15384616,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,41,12,12.552572,0,281.99133,2032,49.560974,11561,281.99133,0,1027,4071,45,780,1103,102,737,142,381,337,68,106,68,0.033613443,0.05239743,0.033613443,4,5,24,1.3333334,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.13953489,0.093023255,0.18604651,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,40,12,12.9142685,0,291.983,1985,49.625,11679,291.983,0,1112,4092,44,803,1112,101,729,141,431,333,64,100,64,0.033126295,0.051759835,0.033126295,3,4,18,1.5,0,0,0,0,4,2,6,0.00957759,0.0,0.00957759,0.00957759,0.10861983,0.05909871,0.15814096,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,49,18,11.281783,0,254.36191,2225,45.419796,12463,254.36191,0,1045,4318,56,974,1131,117,786,149,416,375,84,130,84,0.0380411,0.058924623,0.0380411,6,7,36,1.2,7,0,7,7,11,9,13,0.1291372,0.0,0.1291372,0.1291372,0.20022805,0.16468263,0.23962562,138,392,222,26,24,118,0,127,87,0,8,Benign
Benign,44,12,12.447441,0,285.9091,2153,48.93182,12580,285.9091,0,1134,4657,48,791,1193,108,750,143,426,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,42,12,13.23386,0,305.64127,2203,52.45238,12836,305.64127,0,1108,4541,46,943,1230,109,772,146,420,445,89,128,89,0.0402169,0.057840034,0.0402169,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,31,11,12.434472,0,282.58557,1496,47.023163,8996,301.60184,0,706,3096,33,750,759,80,659,121,234,314,58,84,58,0.040212248,0.05823682,0.040212248,3,4,18,1.5,4,0,6,4,10,6,12,0.11780107,0.0,0.1732644,0.11780107,0.28419104,0.1732644,0.3396544,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,44,12,12.562591,0,286.7105,2153,48.93182,12615,286.7105,0,1127,4680,48,791,1214,108,750,143,427,347,74,116,74,0.03490566,0.054716982,0.03490566,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,395,222,26,27,118,0,125,88,0,8,Benign
Benign,42,12,12.843692,0,285.1046,2106,50.142857,11974,285.1046,0,1069,4178,46,816,1155,104,748,145,405,392,79,118,79,0.037476283,0.05597723,0.037476283,5,6,30,1.25,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,395,222,26,27,118,0,124,88,0,8,Benign
Benign,49,18,11.758502,0,260.70346,2232,45.492157,12791,260.70346,0,1052,4428,56,1003,1202,120,784,149,444,419,85,132,85,0.037924334,0.058752507,0.037924334,5,6,33,1.2229074,3,0,3,3,7,5,9,0.058609232,0.0,0.058609232,0.058609232,0.1354165,0.09701286,0.18317008,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,43,17,10.790339,0,249.32541,1839,42.767525,10721,255.28554,0,822,3769,48,899,899,105,718,135,342,330,79,119,79,0.042847086,0.06427184,0.042847086,4,5,29,1.2500755,8,0,9,8,13,10,15,0.15687744,0.0,0.17648494,0.15687744,0.25491494,0.19609244,0.29412994,138,392,222,26,24,118,0,126,87,0,8,Benign
Benign,41,12,12.836216,0,288.9929,2031,49.536587,11848,288.9929,0,1117,4120,45,814,1129,107,733,144,446,354,65,102,65,0.03284487,0.051541183,0.03284487,3,4,18,1.5,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09756098,0.04878049,0.14634146,138,395,222,26,27,118,0,122,88,0,8,Benign
Benign,47,18,10.875762,0,247.03775,2136,44.942547,11745,247.03775,0,862,3935,51,1091,989,116,789,150,354,407,82,129,82,0.0379749,0.059295267,0.0379749,12,77,74,1.6741749,0,0,0,0,4,2,6,0.018336385,0.0,0.018336385,0.018336385,0.1009057,0.059621044,0.13302217,138,392,222,26,24,118,0,122,87,0,8,Benign
Benign,42,12,12.854993,0,291.86465,2090,49.761906,12258,291.86465,0,1108,4457,46,808,1173,104,746,139,414,360,73,113,73,0.03550584,0.05496109,0.03550584,4,5,24,1.3333334,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,395,222,26,27,118,0,123,88,0,8,Benign
Benign,43,12,12.196294,0,280.74142,2170,50.465115,12071,280.74142,0,1064,4245,47,826,1126,107,759,146,415,379,86,126,86,0.039467648,0.05782469,0.039467648,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023255,0.046511628,0.13953489,138,395,222,26,27,118,0,122,88,0,8,Benign
